0.579318, 1
9.56327, 2
13.7617, 9
46.4108, 7
50.4108, 7
63.1535, 6
77.2711, 8
110.037, 8
111.302, 5
126.187, 9
134.187, 9
134.187, 9
140.881, 9
156.845, 7
162.807, 9
188.816, 7
192.816, 10
198.816, 7
214.124, 9
218.621, 7
268.162, 9
272.162, 10
277.342, 8
300.469, 9
330.379, 8
338.094, 9
381.943, 8
388.43, 7
402.173, 10
446.02, 10
467.822, 8
471.822, 4
483.48, 7
512.514, 8
522.058, 10
542.234, 7
574.351, 6
584.214, 9
604.37, 10
617.296, 7
630.513, 8
671.403, 7
712.21, 9
726.754, 9
763.534, 6
777.088, 8
785.995, 9
790.265, 9
818.503, 10
842.631, 10
850.786, 7
856.786, 7
856.786, 7
923.447, 10
950.146, 10
988.339, 9
990.873, 8
998.494, 5
1030.37, 5
1070.82, 10
1085.82, 7
1091.82, 6
1106.02, 4
1130.68, 4
1134.59, 10
1223.65, 8
1241.07, 7
1250.19, 9
1270.43, 5
1278.43, 10
1288.43, 10
1329.16, 8
1333.16, 8
1337.04, 10
1341.04, 7
1348.49, 8
1378.84, 7
1380.84, 8
1382.84, 9
1394.19, 8
1396.74, 10
1407.41, 9
1409.75, 10
1414.6, 7
1441.41, 7
1445.03, 7
1450.03, 8
1473.77, 6
1502.12, 7
1513.25, 10
1519.25, 10
1519.25, 10
1539.62, 9
1661.87, 8
1712.17, 6
1719.17, 4
1731.33, 8
1744.36, 7
1747.32, 7
1749.46, 10
1819.67, 9
1826.82, 9
1884.97, 6
1890.97, 7
1895.39, 6
1914.03, 5
1938.51, 4
1956.78, 6
1973.16, 5
1981.28, 3
1991.36, 6
