34.4521, 1
49.3079, 10
70.4356, 3
85.6233, 5
94.0598, 10
112.086, 10
112.106, 5
126.516, 5
127.787, 1
139.111, 1
146.008, 10
164.008, 7
170.008, 1
191.489, 1
196.8, 5
204.8, 7
208.8, 9
216.344, 7
227.53, 2
269.415, 10
288.316, 10
294.326, 4
307.916, 9
334.922, 9
344.908, 10
356.96, 6
366.398, 2
388.782, 6
400.731, 5
402.731, 7
410.296, 4
416.296, 3
418.296, 9
444.781, 3
464.344, 7
472.344, 6
478.949, 3
493.633, 6
520.098, 4
548.816, 3
555.963, 4
561.991, 6
573.775, 2
587.841, 8
609.682, 1
639.203, 2
656.489, 1
661.322, 6
671.638, 2
685.921, 9
703.276, 10
721.06, 3
740.676, 7
758.196, 10
774.75, 2
794.48, 6
802.734, 9
813.436, 8
817.509, 6
826.905, 10
834.905, 8
844.327, 10
861.746, 10
863.064, 5
875.63, 4
890.487, 7
904.683, 8
939.664, 5
978.666, 4
997.48, 7
1010.66, 1
1033.83, 10
1051.83, 9
1053.83, 4
1065.54, 4
1067.61, 10
1114.51, 8
1122.4, 4
1131.58, 10
1180.22, 10
1180.46, 8
1188.63, 3
1198.63, 10
1219.12, 10
1241.11, 2
1260.11, 9
1274.11, 1
1290.11, 2
1292.11, 6
1303.12, 9
1311.52, 9
1321.21, 6
1329.33, 1
1349.74, 1
1366.1, 9
1398.67, 3
1410.67, 8
1420.67, 8
1425.6, 5
1448.54, 7
1457.11, 9
1465.3, 4
1475.79, 1
1500.04, 6
1510.96, 2
1527.39, 5
1539.53, 9
1551.66, 2
1565.66, 2
1567.94, 3
1576.78, 5
1608.98, 1
1628.41, 10
1663.59, 1
1682.06, 2
1691.67, 9
1718.82, 8
1731.04, 8
1737.29, 3
1748.24, 10
1773.13, 2
1818.44, 1
1824.05, 1
1825.92, 4
1848.38, 9
1865.8, 5
1881.63, 6
1885.87, 1
1895.87, 8
1912.74, 3
1922.74, 9
1934.74, 1
1954.81, 8
1979.44, 6
1996.19, 10
