1.75436, 1
34.8491, 2
46.8491, 4
56.8491, 7
64.8491, 10
85.5187, 1
127.835, 4
139.515, 3
160.656, 7
180.656, 9
192.656, 10
202.656, 6
220.656, 1
230.656, 7
244.656, 7
258.656, 6
276.656, 1
300.656, 6
322.656, 7
336.656, 7
340.656, 8
350.959, 1
378.959, 9
410.959, 7
428.959, 9
436.959, 4
458.959, 5
460.959, 3
480.959, 1
499.194, 10
548.432, 3
562.432, 1
570.432, 2
580.414, 1
591.113, 10
623.307, 1
647.307, 8
663.307, 4
683.227, 9
728.243, 5
744.243, 2
768.262, 3
780.172, 2
786.973, 6
802.973, 9
810.973, 7
818.973, 6
822.973, 2
840.973, 8
864.973, 7
876.973, 6
884.973, 10
902.973, 3
934.973, 8
960.973, 4
972.973, 9
984.973, 6
994.973, 3
1008.97, 9
1030.97, 3
1046.97, 8
1060.97, 3
1074.97, 8
1084.97, 1
1108.97, 4
1126.9, 5
1137.04, 10
1157.04, 1
1175.04, 8
1197.04, 9
1203.04, 5
1212.73, 8
1228.73, 10
1248.73, 8
1258.73, 8
1260.73, 10
1270.73, 8
1274.73, 1
1312.44, 1
1332.47, 10
1362.47, 5
1412.23, 7
1448.15, 3
1458.15, 5
1468.15, 2
1480.15, 9
1502.15, 1
1524.15, 2
1536.15, 7
1550.15, 9
1566.15, 8
1578.15, 1
1604.15, 4
1610.15, 9
1622.15, 4
1642.15, 1
1652.15, 6
1664.15, 7
1674.15, 7
1680.15, 4
1690.15, 7
1698.15, 3
1718.15, 9
1732.15, 10
1744.34, 2
1762.34, 8
1778.34, 10
1792.34, 5
1806.34, 2
1831.89, 2
1852.53, 10
1875.53, 3
1901.53, 3
1920.95, 10
1938.95, 4
1979.56, 10
1999.56, 7
