49.5801, 7
61.5801, 9
70.4356, 3
85.6233, 5
112.106, 5
113.788, 6
118.187, 7
126.516, 5
130.516, 1
138.516, 1
139.111, 1
166.783, 4
172.783, 1
191.489, 1
196.8, 5
204.8, 1
227.53, 2
294.326, 4
356.96, 6
366.398, 2
393.197, 3
410.296, 4
412.757, 3
444.781, 3
455.205, 4
468.668, 6
478.949, 3
520.098, 1
524.098, 4
548.816, 3
555.963, 4
561.991, 6
565.991, 1
575.991, 2
594.4, 3
596.4, 1
609.682, 1
639.203, 2
656.489, 1
671.638, 2
696.856, 5
721.06, 3
774.75, 2
794.668, 2
863.064, 5
869.064, 3
875.63, 4
939.664, 5
978.666, 4
1001.39, 1
1010.66, 1
1051.3, 4
1065.54, 4
1076.94, 3
1122.4, 4
1124.4, 1
1188.63, 3
1208.22, 2
1241.11, 2
1269.95, 2
1273.84, 1
1277.29, 2
1292.35, 6
1308.26, 2
1329.33, 1
1349.74, 1
1398.67, 3
1403.05, 4
1405.05, 4
1425.6, 5
1465.3, 4
1475.79, 1
1510.96, 2
1551.66, 2
1554.79, 5
1560.79, 3
1564.79, 2
1567.94, 3
1608.98, 1
1615.09, 1
1663.59, 1
1667.94, 4
1682.06, 2
1702.9, 4
1720.48, 5
1737.29, 3
1773.13, 2
1818.44, 1
1824.05, 1
1825.92, 4
1849.86, 3
1865.8, 5
1870.03, 3
1885.87, 1
1908.26, 2
1913.12, 3
1925.89, 3
1925.89, 1
1930.77, 3
1938.77, 2
1980.57, 3
1982.57, 4
