49.3079, 10
79.3079, 9
89.3079, 5
107.308, 10
121.308, 5
139.308, 7
145.308, 1
165.308, 1
183.308, 6
199.308, 4
215.308, 7
239.308, 1
261.308, 1
265.308, 9
281.308, 2
299.308, 10
317.308, 6
329.308, 4
335.308, 9
356.96, 6
382.398, 10
398.398, 3
414.398, 7
424.398, 7
426.398, 9
444.781, 3
458.781, 9
478.781, 7
492.781, 6
506.781, 8
516.781, 10
530.781, 4
555.963, 4
567.991, 1
575.991, 2
594.4, 3
610.4, 1
639.203, 2
656.489, 1
671.279, 8
693.279, 9
703.276, 10
740.676, 7
758.676, 10
788.75, 9
806.75, 8
816.75, 2
834.75, 8
852.75, 10
860.75, 8
868.75, 10
882.75, 3
898.75, 7
914.75, 8
978.666, 4
1001.48, 1
1033.83, 10
1065.83, 9
1075.83, 9
1075.83, 10
1087.83, 3
1122.4, 4
1138.4, 10
1180.22, 10
1188.63, 3
1204.63, 10
1224.63, 2
1241.11, 2
1264.99, 9
1286.99, 1
1318.99, 2
1328.99, 9
1342.99, 9
1346.99, 8
1360.99, 9
1370.99, 1
1396.99, 9
1430.99, 3
1454.99, 8
1464.99, 7
1474.99, 5
1480.99, 9
1494.99, 1
1518.99, 6
1532.99, 7
1536.99, 2
1550.99, 9
1570.99, 5
1588.99, 3
1602.99, 3
1608.99, 1
1628.41, 10
1663.59, 1
1689.59, 7
1705.59, 4
1725.59, 4
1727.59, 5
1737.29, 3
1748.24, 10
1818.44, 1
1848.44, 1
1856.44, 9
1874.44, 5
1882.44, 6
1890.44, 1
1904.44, 8
1922.44, 10
1928.44, 9
1930.44, 1
1946.44, 2
1979.44, 6
1997.44, 4
