47.0391, 9
81.0391, 8
97.0391, 9
118.02, 1
151.825, 9
179.283, 3
204.184, 10
232.184, 7
254.184, 8
313.672, 2
353.757, 9
369.757, 1
391.757, 3
399.757, 6
407.757, 3
423.757, 10
443.757, 6
459.757, 5
465.757, 2
475.015, 10
509.514, 7
525.514, 8
542.508, 5
552.508, 5
593.356, 10
611.653, 7
619.653, 2
635.653, 7
653.653, 4
673.653, 5
677.653, 7
681.653, 5
689.653, 10
701.653, 4
725.653, 10
741.653, 4
765.653, 8
785.653, 8
789.653, 5
803.653, 1
813.653, 4
819.653, 5
831.653, 9
841.653, 5
849.653, 5
857.653, 6
866.524, 10
876.524, 4
902.524, 10
926.524, 4
940.524, 6
954.524, 7
986.389, 6
990.812, 5
1011.35, 9
1029.56, 1
1047.56, 8
1061.56, 4
1077.7, 1
1093.7, 8
1113.7, 2
1135.7, 4
1145.7, 6
1153.7, 6
1187.63, 2
1199.63, 2
1204.72, 7
1234.82, 6
1254.67, 6
1270.21, 2
1293.36, 2
1307.26, 9
1337.28, 9
1345.06, 5
1357.06, 5
1363.06, 3
1373.06, 7
1389.06, 2
1417.06, 10
1447.06, 6
1463.06, 1
1473.06, 8
1497.06, 4
1511.06, 3
1521.06, 1
1539.06, 2
1551.06, 1
1555.06, 2
1565.06, 1
1569.06, 3
1575.06, 5
1587.06, 3
1612.9, 3
1631.95, 4
1639.95, 3
1661.65, 2
1678.55, 4
1718.76, 8
1730.76, 3
1750.76, 10
1774.76, 1
1792.76, 1
1802.76, 2
1816.76, 7
1838.76, 2
1878.08, 3
1888.39, 8
1906.26, 5
1934.5, 3
1963.47, 7
1982.3, 9
