34.4521, 1
67.3079, 7
81.3079, 3
97.3079, 8
117.308, 10
131.308, 6
143.308, 5
157.308, 1
165.308, 10
193.308, 7
203.308, 1
221.308, 10
251.308, 5
261.308, 7
281.308, 7
295.308, 9
315.308, 8
325.308, 10
333.308, 9
345.308, 10
366.398, 2
390.398, 6
412.398, 5
422.398, 4
424.398, 3
430.398, 7
456.781, 8
470.781, 4
482.781, 9
494.781, 3
510.781, 6
520.781, 1
548.816, 3
561.991, 6
573.991, 5
587.841, 8
596.4, 1
614.649, 8
641.203, 10
661.322, 6
685.279, 2
696.856, 5
721.06, 3
746.676, 9
774.75, 2
790.75, 10
808.75, 6
828.75, 9
846.75, 6
856.75, 8
864.75, 10
872.75, 5
896.75, 4
906.75, 8
939.664, 5
997.48, 7
1010.66, 1
1051.83, 8
1067.83, 4
1075.83, 4
1077.83, 9
1114.51, 8
1124.4, 1
1150.4, 10
1180.46, 8
1202.63, 7
1218.63, 10
1240.63, 10
1256.99, 6
1278.99, 2
1302.99, 10
1320.99, 6
1342.99, 6
1342.99, 8
1348.99, 2
1362.99, 6
1386.99, 1
1412.99, 10
1442.99, 4
1464.99, 4
1466.99, 8
1478.99, 7
1488.99, 4
1510.99, 8
1528.99, 6
1534.99, 7
1546.99, 5
1564.99, 2
1578.99, 7
1592.99, 2
1602.99, 5
1615.09, 1
1646.41, 8
1681.59, 4
1701.59, 2
1711.59, 9
1725.59, 8
1731.04, 8
1741.29, 7
1773.13, 2
1836.44, 8
1848.44, 4
1872.44, 3
1882.44, 3
1884.44, 6
1900.44, 4
1918.44, 2
1926.44, 3
1930.44, 3
1946.44, 3
1954.81, 8
1987.44, 3
