15.4378, 8
29.4378, 5
35.4378, 4
42.2683, 4
45.7562, 4
52.1644, 5
79.7341, 3
89.3064, 3
107.888, 2
162.059, 1
164.059, 3
174.417, 1
208.662, 2
211.604, 2
216.999, 5
222.999, 2
235.485, 4
255.898, 4
264.183, 4
272.421, 4
272.421, 6
297.716, 6
309.941, 2
339.078, 1
347.824, 2
356.718, 2
367.584, 1
378.747, 3
385.51, 3
396.033, 2
398.033, 4
417.975, 3
434.31, 5
438.927, 7
443.047, 7
444.744, 6
448.028, 7
454.235, 5
466.445, 7
470.445, 1
496.79, 3
557.683, 1
567.187, 2
569.187, 3
576.693, 3
597.117, 4
624.572, 3
641.693, 5
648.105, 6
650.105, 4
722.157, 3
727.787, 3
735.604, 5
746.356, 1
765.785, 3
769.785, 2
870.323, 4
881.959, 3
893.819, 4
953.856, 4
957.126, 5
968.064, 1
998.737, 4
1005.99, 4
1027.36, 3
1038.81, 3
1043.99, 3
1072.81, 1
1080.52, 2
1107.79, 1
1128.38, 2
1139.25, 7
1178.98, 7
1179.93, 5
1192.3, 2
1256.44, 5
1262.44, 1
1279.23, 5
1305.15, 3
1333.1, 1
1352.08, 4
1358.08, 2
1424.95, 3
1440.82, 2
1442.82, 1
1444.82, 3
1478.9, 1
1490.71, 2
1513.45, 6
1557.74, 1
1571.06, 4
1577.06, 4
1602.16, 3
1604.16, 4
1619.85, 6
1640, 6
1650.19, 4
1699.92, 1
1713.6, 1
1800.33, 2
1806.1, 5
1849.47, 4
1855.39, 4
1861.09, 2
1874.62, 3
1878.49, 3
1899.38, 4
1901.38, 2
1927.67, 3
1956.4, 1
1960.4, 2
1962.4, 1
