[1.75436,
2.76255,
34.8491,
35.2528,
35.5676,
42.4815,
42.7346,
46.4776,
48.4308,
51.2754,
85.5187,
112.251,
127.835,
137.515,
138.034,
148.656,
157.863,
166.256,
167.433,
169.609,
176.047,
181.932,
182.704,
186.719,
198.73,
210.672,
211.814,
212.205,
215.696,
232.286,
240.796,
241.526,
244.334,
252.361,
257.374,
266.528,
267.006,
275.021,
305.237,
305.287,
315.89,
336.64,
350.959,
360.889,
375.949,
377.553,
380.226,
386.543,
410.448,
416.802,
418.781,
428.958,
432.431,
446.618,
459.003,
460.438,
474.661,
479.828,
499.194,
506.911,
548.432,
553.357,
557.346,
564.286,
567.03,
571.763,
580.414,
583.352,
591.113,
613.307,
617.746,
617.996,
622.732,
634.956,
640.621,
676.516,
683.227,
690.958,
728.243,
730.395,
732.368,
763.17,
768.262,
768.267,
780.172,
786.069,
786.973,
789.266,
792.736,
794.461,
803.206,
808.506,
810.556,
811.869,
813.597,
817.646,
818.007,
818.763,
827.253,
827.924,
847.464,
850.548,
852.981,
856.839,
856.915,
865.338,
876.585,
879.414,
881.619,
882.24,
894.312,
894.727,
899.22,
905.133,
909.81,
917.61,
940.367,
954.242,
957.054,
958.115,
958.773,
972.133,
980.996,
1020.75,
1025.95,
1030.8,
1040.64,
1062.88,
1086.69,
1087.95,
1126.9,
1129.04,
1129.51,
1130.52,
1150.95,
1165.57,
1166.07,
1172.34,
1177.15,
1177.72,
1180.25,
1183.86,
1212.73,
1213.85,
1222.87,
1229.7,
1229.93,
1232.64,
1235.41,
1239.97,
1240.61,
1256.68,
1257.9,
1259.59,
1264.37,
1287.27,
1312.44,
1316.39,
1332.47,
1343.09,
1345.35,
1348.91,
1412.23,
1432.15,
1437.43,
1439.15,
1443.79,
1453.86,
1462.74,
1466.84,
1470.52,
1480.26,
1488.7,
1489.83,
1491.63,
1508.16,
1509.02,
1513.56,
1518.59,
1521.2,
1522.61,
1525.16,
1536.74,
1540.97,
1546.59,
1546.64,
1546.79,
1550.85,
1574.93,
1582.99,
1583.31,
1588.26,
1589.79,
1597.51,
1609.41,
1619.58,
1620.82,
1621.42,
1629.37,
1634.64,
1634.72,
1636.81,
1643.58,
1655.84,
1656.71,
1658.56,
1661.26,
1735.2,
1744.34,
1749.1,
1751.77,
1752.68,
1753.42,
1753.57,
1774.66,
1780.27,
1787.69,
1825.89,
1830.22,
1847.56,
1852.53,
1873.53,
1874.84,
1884.87,
1893.6,
1912.95,
1915.85,
1921.48,
1927.07,
1953.65,
1979.56,
1981.06,
1988.9]
