49.5801, 7
61.5801, 9
89.4208, 8
113.788, 6
118.187, 7
128.108, 1
158.554, 6
168.554, 4
173.733, 7
181.573, 10
198.147, 1
234.279, 9
272.238, 8
284.086, 6
366.572, 10
393.197, 3
411.122, 7
420.131, 7
444.805, 8
447.143, 9
455.205, 4
465.476, 9
482.698, 8
494.134, 10
498.134, 1
562.962, 1
565.466, 5
594.4, 3
598.4, 1
614.649, 8
640.417, 10
671.279, 8
696.856, 5
740.974, 9
780.903, 9
783.897, 10
789.757, 8
794.668, 2
829.292, 8
866.06, 3
893.394, 8
1001.39, 1
1045.83, 8
1059.83, 9
1075.98, 9
1076.94, 3
1122.98, 1
1126.98, 10
1196.68, 7
1206.28, 10
1212.28, 2
1256.99, 6
1269.95, 2
1277.95, 10
1293.95, 9
1295.95, 6
1304.19, 8
1308.19, 8
1308.26, 2
1378.06, 10
1403.05, 4
1415.05, 4
1415.05, 7
1481.44, 8
1500.21, 6
1504.21, 7
1506.21, 7
1554.79, 5
1558.79, 7
1562.79, 3
1615.09, 1
1645.4, 8
1667.94, 4
1675.94, 7
1682.35, 4
1702.9, 4
1720.48, 5
1740.73, 7
1818.69, 8
1849.86, 3
1870.03, 3
1871.59, 6
1894.07, 4
1898.07, 2
1908.26, 10
1924.26, 3
1938.26, 3
1938.77, 2
1980.57, 3
1982.57, 4
