80.5317, 3
118.02, 1
136.451, 4
173.733, 6
179.283, 3
205.267, 2
313.672, 2
354.522, 6
362.522, 1
372.522, 3
376.522, 3
380.715, 1
401.411, 2
404.121, 3
419.81, 4
426.616, 6
430.616, 5
435.177, 2
499.514, 4
532.508, 4
532.932, 5
539.849, 6
550.622, 5
597.027, 3
612.058, 2
617.192, 2
623.903, 1
682.821, 4
699.788, 4
711.677, 4
712.525, 2
750.546, 1
768.425, 4
774.425, 5
776.425, 4
822.332, 3
824.332, 5
831.925, 3
835.925, 5
839.925, 6
870.402, 4
881.569, 3
912.881, 4
918.899, 6
922.899, 5
945.511, 7
986.389, 6
990.812, 5
995.347, 1
1029.56, 1
1077.7, 1
1078.09, 2
1085.72, 2
1098.4, 4
1102.4, 7
1108.4, 6
1139.07, 6
1187.63, 2
1195.67, 2
1270.21, 2
1293.36, 2
1343.34, 5
1350.56, 5
1351.36, 5
1351.59, 2
1357.59, 3
1365.66, 1
1369.66, 2
1391.32, 3
1395.78, 6
1401.78, 1
1429.8, 2
1444.69, 4
1448.69, 5
1456.01, 3
1460.01, 1
1464.01, 1
1507.38, 2
1516.45, 3
1519.43, 1
1523.43, 2
1526, 2
1540.94, 1
1556.44, 3
1580.17, 3
1612.9, 3
1614.54, 2
1631.95, 4
1635.95, 5
1637.95, 3
1661.65, 2
1666.55, 1
1729.28, 3
1733.28, 1
1745.96, 6
1755.96, 1
1765.96, 1
1771.18, 1
1772.24, 2
1819.15, 1
1837.95, 2
1851.59, 4
1878.08, 3
1906.26, 5
1922.5, 3
1927.45, 3
1997.41, 1
