[34.8491,
36.8491,
38.8491,
51.2754,
85.5187,
138.034,
148.656,
169.609,
182.704,
188.704,
198.73,
210.672,
212.672,
240.796,
246.796,
254.796,
266.528,
350.959,
360.889,
386.543,
416.802,
420.802,
432.431,
459.003,
463.003,
474.661,
479.828,
548.432,
557.346,
567.03,
580.414,
613.307,
617.746,
728.243,
736.243,
738.243,
768.262,
780.172,
789.266,
794.461,
817.646,
819.646,
847.464,
865.338,
867.338,
881.619,
894.727,
899.22,
909.81,
917.61,
957.054,
972.133,
980.996,
1040.64,
1062.88,
1086.69,
1129.04,
1135.04,
1150.95,
1177.15,
1179.15,
1183.15,
1185.15,
1229.7,
1235.7,
1241.7,
1257.9,
1263.9,
1264.37,
1312.44,
1343.09,
1345.35,
1432.15,
1440.15,
1444.15,
1462.74,
1466.84,
1488.7,
1491.63,
1508.16,
1513.56,
1525.16,
1536.74,
1546.59,
1574.93,
1582.99,
1584.99,
1655.84,
1659.84,
1661.84,
1735.2,
1744.34,
1749.1,
1752.68,
1774.66,
1780.27,
1787.69,
1825.89,
1830.22,
1847.56,
1873.53,
1875.53,
1893.6,
1912.95,
1927.07,
1953.65,
1989.51]
