[0.579318,
13.7617,
41.7617,
57.7617,
59.7617,
71.7617,
77.7617,
89.7617,
110.037,
126.187,
136.187,
156.845,
178.059,
186.059,
210.059,
228.059,
254.059,
274.059,
284.059,
294.059,
304.059,
326.059,
342.059,
344.059,
354.059,
382.059,
398.059,
402.059,
416.059,
420.059,
442.059,
454.059,
466.059,
474.059,
486.059,
492.059,
512.059,
526.059,
542.234,
575.683,
589.683,
597.683,
605.683,
624.572,
641.693,
652.105,
712.21,
730.21,
735.604,
763.534,
769.785,
787.785,
818.503,
850.786,
862.786,
881.959,
923.447,
962.146,
984.146,
998.146,
1020.15,
1030.15,
1038.81,
1070.82,
1088.82,
1116.82,
1130.82,
1144.82,
1166.82,
1184.98,
1223.65,
1251.07,
1260.44,
1276.44,
1294.44,
1305.15,
1333.16,
1355.04,
1361.04,
1379.04,
1397.04,
1401.04,
1409.75,
1424.95,
1450.82,
1460.82,
1480.82,
1492.82,
1514.82,
1542.82,
1544.82,
1557.74,
1585.74,
1604.16,
1640,
1661.87,
1712.17,
1719.17,
1745.33,
1753.33,
1810.33,
1834.33,
1859.47,
1874.62,
1884.97,
1898.97,
1905.38,
1927.67,
1956.4,
1964.4,
1976.4,
1991.36]
