[1.75436,
2.76255,
42.4815,
46.4815,
48.4815,
48.4815,
112.251,
127.835,
137.515,
157.863,
166.256,
167.433,
176.047,
181.932,
211.814,
215.696,
232.286,
257.374,
259.374,
267.006,
275.021,
305.237,
309.237,
315.89,
336.64,
375.949,
377.949,
380.226,
410.448,
428.958,
446.618,
499.194,
506.911,
553.357,
564.286,
571.763,
583.352,
591.113,
617.996,
625.996,
634.956,
640.956,
676.516,
683.227,
691.227,
763.17,
771.17,
786.069,
786.973,
792.736,
803.206,
808.506,
812.506,
814.506,
827.253,
831.253,
833.253,
850.548,
852.548,
854.548,
864.548,
876.585,
880.585,
882.585,
894.312,
905.133,
940.367,
954.242,
958.115,
962.115,
1020.75,
1025.95,
1030.8,
1087.95,
1126.9,
1129.51,
1165.57,
1173.57,
1177.57,
1212.73,
1214.73,
1222.87,
1229.93,
1239.97,
1256.68,
1260.68,
1287.27,
1316.39,
1332.47,
1348.91,
1412.23,
1453.86,
1457.86,
1470.52,
1480.26,
1489.83,
1509.02,
1518.59,
1522.59,
1524.59,
1540.97,
1546.64,
1546.79,
1550.85,
1588.26,
1594.26,
1597.51,
1609.41,
1619.58,
1625.58,
1631.58,
1631.58,
1637.58,
1647.58,
1651.58,
1661.26,
1663.26,
1751.77,
1755.77,
1759.77,
1852.53,
1884.87,
1915.85,
1921.48,
1979.56,
1983.56,
1988.9]
