1.12706s
5217.37s
5236.39s
5260.75s
5266.19s
5277.13s
5281.47s
5296.99s
5298.5s
5308.9s
5314.9s
5318.61s
5326.61s
5328.61s
5338.51s
5350.79s
5362.79s
5362.89s
5368.41s
5370.89s
5380.58s
5384.39s
5404.37s
5409.11s
5428.44s
5429.66s
5434.44s
5436.24s
5440.41s
5445.94s
5462.3s
5471.5s
5475.5s
5483.5s
5485.7s
5495.6s
5497.37s
5498.57s
5512.67s
5519.25s
5520.99s
5522.09s
5528.09s
5530.24s
5538.24s
5544.24s
5544.24s
5550.24s
5551.05s
5554.24s
5558.24s
5558.24s
5559.68s
5576.98s
5578.98s
5589.62s
5595.84s
5611.3s
5621.16s
5623.08s
5625.16s
5636.7s
5657.49s
5679.5s
5691.49s
5696.87s
5697.03s
5701.82s
5745.61s
5758.44s
5764.72s
5777.05s
5806.98s
5822.24s
5828.24s
5836.16s
5849.11s
5852.56s
5860.49s
5861.11s
5864.02s
5868.02s
5886.49s
5896.86s
5948.81s
5969.35s
5971.59s
5990.04s
5991.04s
5991.51s
5995.04s
6001.25s
6020.69s
6024.69s
6024.69s
6027.67s
6077.1s
6081.7s
6085.3s
6091.58s
6107.5s
6112.84s
6115.35s
6116.21s
6133.91s
6160.81s
6163.27s
6184.2s
6197.39s
6197.75s
6201.75s
6229.81s
6231.81s
6235.66s
6243.66s
6247.66s
6251.66s
6252.84s
6259.18s
6261.63s
6267.63s
6283.01s
6287.6s
6288.82s
6312.19s
6317.47s
6324.79s
6350.54s
6353.8s
6359.8s
6361.8s
6363.8s
6393.7s
6407.3s
6412.7s
6414.15s
6426.58s
6434.35s
6443.9s
6447.76s
6451.35s
6481.41s
6489.66s
6499.64s
6503.45s
6520.13s
6530.21s
6538.21s
6539.24s
6543.81s
6576s
6578.86s
6591.76s
6593.76s
6614.56s
6619.52s
6626.03s
6635.52s
6639.52s
6641.74s
6645.55s
6665.2s
6668.07s
6672.07s
6683.43s
6693.05s
6698s
6704.11s
6712.23s
6730.6s
6734.07s
6744.07s
6747.26s
6751.76s
6760.39s
6764.01s
6769.75s
6779.71s
6792.47s
6803.44s
6841.01s
6843.63s
6855.6s
6857.83s
6866.16s
6878.62s
6885.6s
6887.75s
6900.42s
6927.96s
6929.97s
6934.92s
6947.56s
6965.69s
6971.31s
6980.32s
6984.32s
6990.92s
6994.92s
7023.88s
7032.78s
7044.92s
7065.6s
7066.01s
7068.34s
7077.79s
7091.76s
7098.09s
7098.15s
7102.15s
7113.07s
7115.98s
7117.07s
7134.65s
7138.65s
7140.65s
7142.65s
7147.24s
7150.5s
7159.93s
7160.15s
7161.93s
7169.25s
7173.06s
7177.06s
7195.46s
7222.11s
7228.88s
7246.56s
7251.98s
7271.27s
7271.34s
7286.14s
7302.03s
7305.6s
7338.83s
7385.82s
7389.6s
7394.7s
7401.68s
7406.52s
7408.52s
7423.1s
7433.97s
7442.9s
7443.48s
7451.83s
7457.9s
7465.19s
7497.8s
7511.37s
7512.8s
7524.75s
7525.17s
7527.25s
7533.23s
7537.16s
7541.23s
7549.23s
7555.87s
7559.87s
7559.87s
7563.81s
7568.05s
7581.54s
7585.55s
7591.55s
7593.55s
7597.37s
7598.85s
7612.23s
7623.52s
7647.94s
7653.23s
7656.3s
7660.3s
7662.65s
7668.3s
7672.3s
7674.3s
7682.33s
7686.82s
7693.89s
7705.68s
7718.6s
7750.52s
7756.52s
7757.99s
7771.24s
7775.95s
7780.29s
7802s
7803.55s
7814.32s
7823.77s
7827.08s
7840.58s
7858.18s
7868.72s
7882.83s
7885.69s
7891.69s
7893.69s
7902.25s
7905.2s
7914.92s
7920.92s
7920.92s
7922.85s
7939.86s
7943.86s
7950.51s
7950.55s
7969.12s
7980.59s
7992.82s
8017.14s
8030.04s
8034.94s
8039.89s
8044.69s
8074.17s
8075.11s
8089.93s
8110.45s
8137.65s
8167.37s
8181.94s
8184.62s
8189.94s
8191.36s
8201.85s
8202.1s
8205.27s
8214.6s
8233.1s
8257.5s
8263.43s
8285.88s
8288.79s
8312.92s
8314.92s
8315.49s
8334.01s
8344.37s
8348.64s
8352.93s
8357.12s
8377.1s
8395.17s
8414.77s
8425.2s
8428.75s
8438.24s
8442.24s
8450.24s
8452.24s
8455.76s
8460.26s
8463.46s
8473.14s
8481.68s
8489.61s
8517.33s
8543.24s
8543.89s
8563.73s
8592.09s
8606.87s
8615s
8621s
8621s
8628.84s
8631.53s
8648.74s
8651.31s
8663.77s
8674.83s
8679.47s
8683.25s
8698.44s
8708.14s
8709s
8721.18s
8736.44s
8739.79s
8757.18s
8759.78s
8784.23s
8802.22s
8831.05s
8839.26s
8848.84s
8856.35s
8858.35s
8865.82s
8889.14s
8915.33s
8920.47s
8920.71s
8928.47s
8929.21s
8940.31s
8947.35s
8973.6s
9000.13s
9002.86s
9003.37s
9010.86s
9022.19s
9034.19s
9039.96s
9040.27s
9048.27s
9061.59s
9066.85s
9067.73s
9072.35s
9080.86s
9082.4s
9085.72s
9087.54s
9093.73s
9097.14s
9103.98s
9108.66s
9123.08s
9126.77s
9138.84s
9162.35s
9187.02s
9194.72s
9198.72s
9212.53s
9231.15s
9237.15s
9241.05s
9245.3s
9261.46s
9263.35s
9267.35s
9275.61s
9280.43s
9313.06s
9319.91s
9327.91s
9374.8s
9392.96s
9394.96s
9396.96s
9398.7s
9416.08s
9430.6s
9433.65s
9442.59s
9458.33s
9459.03s
9466.13s
9475.98s
9494.24s
9505.95s
9513.65s
9551.4s
9570.53s
9575.83s
9581.61s
9587.68s
9591.94s
9595.55s
9611.92s
9615.92s
9616.64s
9620.37s
9628.19s
9637.95s
9640.58s
9656.23s
9670.52s
9680.25s
9684.54s
9687.83s
9697.83s
9699.04s
9709.04s
9717.04s
9743.46s
9745.46s
9749.46s
9749.94s
9757.72s
9769.92s
9772.14s
9787.44s
9790.41s
9791.88s
9807.28s
9810.72s
9820.72s
9850.7s
9854.7s
9867.94s
9875.6s
9878.64s
9886.62s
9889.02s
9893.02s
9900.01s
9905.13s
9911.13s
9939.99s
9941.99s
9943.99s
9953.79s
9979.77s
9994.49s
10027.7s
10079.7s
10082.4s
10084.5s
10099s
10108.1s
10117.2s
10125.8s
10129.8s
10133.1s
10147.3s
10157.2s
10158.9s
10197.7s
10200s
10203.7s
10222s
10247.9s
10249.5s
10257.5s
10261.7s
10266.7s
10272.6s
10296.6s
10319.3s
10342.7s
10364.5s
10365.6s
10375.1s
10405.3s
10414.3s
10414.6s
10422.7s
10430.8s
10442s
10472.8s
10499.8s
10509.8s
10541.1s
10546s
10560.5s
10564.3s
10584.7s
10594.1s
10598.4s
10601.4s
10611.6s
10618.2s
10623.3s
10629.3s
10629.6s
10633.6s
10635.6s
10635.6s
10636.3s
10650.1s
10683.2s
10697.9s
10709.7s
10735s
10735.7s
10749.2s
10756.8s
10759s
10768.6s
10772.6s
10789.3s
10797.3s
10802.7s
10813.5s
10838.5s
10840.8s
10844.8s
10847.3s
10847.6s
10856.9s
10876.1s
10890.7s
10902.3s
10908.3s
10914.1s
10918.9s
10921.7s
10933.8s
10936.7s
10947s
10957s
10964.5s
10975.2s
11008.8s
11024.9s
11029.9s
11037s
11041s
11083.4s
11083.9s
11096.6s
11104.6s
11106.6s
11117.1s
11161.7s
11180.8s
11200.2s
11221.1s
11233.1s
11257.6s
11265.1s
11269s
11280.4s
11291.7s
11306.9s
11321s
11331.9s
11338.5s
11367s
11373.4s
11384s
11389.7s
11398.5s
11418.6s
11422.9s
11427.8s
11432.7s
11463.6s
11468.1s
11478.5s
11490.5s
11492.2s
11495.2s
11495.8s
11499.8s
11502.9s
11513.3s
11525.3s
11529.3s
11540s
11559.8s
11565.8s
11601.9s
11602.6s
11608.6s
11610.6s
11635.1s
11645s
11661.9s
11667.3s
11677.1s
11688s
11690s
11702.8s
11706.8s
11717.5s
11724.3s
11730.1s
11748.3s
11755.4s
11765.3s
11773.5s
11801.6s
11835.9s
11843.3s
11868.3s
11872.3s
11875.8s
11887.8s
11889.8s
11899.8s
11905.3s
11905.8s
11908.1s
11925.4s
11941.2s
11946.3s
11950.3s
11954s
11986.2s
11990.1s
12003s
12016.8s
12019.4s
12030.7s
12042.6s
12061.2s
12091.8s
12120.6s
12128.8s
12179.1s
12182s
12192s
12203.5s
12210s
12212s
12215.1s
12231.9s
12243.1s
12245.1s
12247.8s
12265.2s
12271.3s
12293.2s
12297.9s
12302s
12309.7s
12313.3s
12321.3s
12326.6s
12329.2s
12345s
12366.6s
12372.6s
12380.6s
12387.3s
12390.3s
12418.4s
12446.3s
12450s
12454.6s
12477.2s
12491.5s
12497.5s
12501.6s
12507.7s
12519.8s
12532s
12535.2s
12539s
12540.4s
12558.7s
12560.7s
12562.1s
12564.1s
12567.9s
12572.1s
12574.1s
12575.9s
12585.7s
12589.7s
12591.4s
12591.4s
12593.7s
12597.4s
12598.1s
12617.1s
12623.1s
12626s
12631.1s
12637.1s
12643.7s
12655.2s
12663.1s
12665.3s
12687s
12718.5s
12719.1s
12725.8s
12732.2s
12735.5s
12739.5s
12743.1s
12747.1s
12752s
12754.2s
12766.8s
12797.6s
12807.4s
12860.2s
12878.5s
12879s
12894.3s
12897.6s
12914.2s
12923.6s
12936s
12942.8s
12946.5s
12955.8s
12959.8s
12962s
12966s
13002.4s
13015.5s
13024.4s
13036s
13037.8s
13039.8s
13060.6s
13077.1s
13079.1s
13087.6s
13095.4s
13106.8s
13111.7s
13131.9s
13132.4s
13151.8s
13167.3s
13170.2s
13171.3s
13173.3s
13213.6s
13222.8s
13228.7s
13234.5s
13239.4s
13252.4s
13255.7s
13264.6s
13269.8s
13294.9s
13298.9s
13308.6s
13315.8s
13321.2s
13337.2s
13341.6s
13341.8s
13359.9s
13366.3s
13369.5s
13389s
13395.9s
13399.9s
13404.5s
13414.5s
13415.3s
13422.4s
13429.5s
13433.2s
13435.5s
13450.9s
13460.5s
13464.1s
13472.1s
13478.1s
13482.1s
13501.6s
13518.3s
13533s
13535.8s
13545.4s
13547.2s
13562.9s
13563.1s
13563.7s
13576.9s
13585s
13591.7s
13594.4s
13598.3s
13600.7s
13603.8s
13636.7s
13642s
13656.2s
13673.7s
13679.7s
13680.3s
13680.3s
13683.7s
13687.2s
13688s
13693.3s
13699.8s
13701.8s
13703.4s
13703.8s
13711.8s
13717.5s
13742.8s
13761.5s
13768s
13770.6s
13775.1s
13800s
13803.5s
13820.7s
13825.8s
13831.7s
13838.2s
13861.6s
13863.6s
13867.7s
13877.8s
13896.4s
13902.2s
13921.5s
13927.3s
13940.1s
13948.5s
13956.3s
13958.9s
13962.3s
13991.5s
13996.7s
14002.6s
14023.7s
14045.2s
14048.2s
14053.2s
14055.2s
14068.7s
14069.7s
14076.3s
14096s
14124.8s
14130.1s
14143.8s
14147.5s
14147.7s
14151.7s
14153.5s
14165.6s
14179.9s
14180s
14188s
14188.4s
14193.2s
14206.2s
14212.9s
14226.8s
14233.5s
14233.8s
14253.4s
14256.1s
14290.1s
14294.4s
14301s
14339.6s
14340s
14343.6s
14350.3s
14353.3s
14359.8s
14365.5s
14376.9s
14391.5s
14399.4s
14426s
14430.1s
14444.8s
14451.4s
14453.4s
14480.8s
14485.1s
14499s
14502.7s
14507.5s
14517.8s
14528.4s
14537.2s
14541.3s
14545.3s
14548.1s
14554.1s
14556.1s
14593.7s
14600s
14622.4s
14631.3s
14675.9s
14677.7s
14680.6s
14684.5s
14698.7s
14700.7s
14706.4s
14717.8s
14722.7s
14726.6s
14755.3s
14757.7s
14759.1s
14789.2s
14799.4s
14816.8s
14819.9s
14841.7s
14847.1s
14860.4s
14863.1s
14867.9s
14872.4s
14874.3s
14883.2s
14888.1s
14891.2s
14893.2s
14903.3s
14915.5s
14919.5s
14923.5s
14935.1s
14936.4s
14983.9s
14984.8s
14989.9s
14990.5s
15000.5s
15002.5s
15004.5s
15012.7s
15013.3s
15014.7s
15024.8s
15028.5s
15032.5s
15043.7s
15044.5s
15053.1s
15070.2s
15082.3s
15088.4s
15101s
15108.7s
15135.8s
15148.5s
15172.1s
15183.9s
15188.6s
15192.6s
15200.5s
15229.6s
15237.6s
15246s
15246.3s
15250.9s
15259.1s
15262.8s
15286.5s
15287.3s
15297s
15301s
15304.6s
15310.6s
15321.3s
15337.5s
15382.9s
15386.9s
15392.9s
15395.1s
15396.1s
15397.4s
15400.1s
15406.5s
15428.6s
15464.9s
15475.5s
15477.5s
15484.5s
15502.3s
15516.4s
15531.9s
15541.7s
15562.2s
15566.3s
15571.5s
15593.3s
15598.1s
15604.1s
15626s
15640.2s
15641s
15657.2s
15660.6s
15662.5s
15670.1s
15671.8s
15672.2s
15691.3s
15710.5s
15741.5s
15748.1s
15757.9s
15765.4s
15766.3s
15768.3s
15777.9s
15784.4s
15788.9s
15796.9s
15800.9s
15808.9s
15814.9s
15814.9s
15830s
15843.6s
15855.7s
15861.2s
15866.2s
15881.7s
15887.7s
15892.1s
15905.9s
15913.9s
15931.3s
15948s
15961.1s
15963.1s
15967.2s
15970.1s
15973.2s
15978.1s
15984.1s
15985.4s
15989.4s
16012.8s
16040.4s
16054s
16066.5s
16071.3s
16100.1s
16112.9s
16120.9s
16125.5s
16127.5s
16137s
16143s
16145s
16156s
16158s
16164s
16172s
16177.3s
16207.5s
16216.3s
16217.1s
16221.1s
16230.6s
16239.8s
16243.8s
16246.1s
16254.4s
16262.8s
16275s
16283.5s
16296.1s
16316.1s
16331.1s
16333s
16342.4s
16344.4s
16354.1s
16356.1s
16358.9s
16397.3s
16423.7s
16449.9s
16451.8s
16455.9s
16461.7s
16466.1s
16474.3s
16476.3s
16478.7s
16491.6s
16505.9s
16508.6s
16514.6s
16518.6s
16519.4s
16522.6s
16529.5s
16531.5s
16548.2s
16554.2s
16558s
16565.1s
16583.5s
16596.4s
16599s
16606.4s
16616.1s
16633.9s
16638.8s
16640.8s
16644.3s
16647.2s
16653.1s
16658.5s
16663.5s
16666.4s
16671.6s
16683.1s
16684.9s
16706.2s
16710s
16715.1s
16717.7s
16721.8s
16728.8s
16744.2s
16752.5s
16758.7s
16761.7s
16770.2s
16783.3s
16785.3s
16789.3s
16795.6s
16808.3s
16812.2s
16817.6s
16825.8s
16835.4s
16856.8s
16863.8s
16864s
16872.8s
16878.7s
16886s
16891.4s
16891.8s
16894.9s
16897s
16910.3s
16990.3s
17004.8s
17030.8s
17032.8s
17038.8s
17054.5s
17067.1s
17073.1s
17076.2s
17081.5s
17085.1s
17089.3s
17095.1s
17130.4s
17134.4s
17149s
17159s
17184.3s
17200.1s
17208.9s
17211.7s
17223.1s
17228s
17234.5s
17234.9s
17238.9s
17264.9s
17267.2s
17273.5s
17275.1s
17308.6s
17321.7s
17330.5s
17338.2s
17350.3s
17350.6s
17352.3s
17374.9s
17386.2s
17388.3s
17394.2s
17400.2s
17411.9s
17411.9s
17417.9s
17423.9s
17427.5s
17429.5s
17443.8s
17445.8s
17465.1s
17469.1s
17480s
17496.2s
17500.3s
17529.2s
17550s
17585s
17585.8s
17593.8s
17595.8s
17600.8s
17616.4s
17622.3s
17641.6s
17657.1s
17664.8s
17677.6s
17689s
17689.4s
17693.5s
17701.5s
17705.1s
17709.9s
17712.4s
17713.9s
17725s
17725s
17738.2s
17748.2s
17767.8s
17773.1s
17773.8s
17776.4s
17779.6s
17781.9s
17789.2s
17794.7s
17801.6s
17815.1s
17818.8s
17821.4s
17829.1s
17830.9s
17847.4s
17906s
17908s
17911.1s
17912s
17915.6s
17927.3s
17928.1s
17935.3s
17937.3s
17941.4s
17954.7s
17960.7s
17982.5s
17988.2s
17992.2s
17994.2s
17996.2s
17996.7s
18028.1s
18031.2s
18032.3s
18035.7s
18039.7s
18046.7s
18067.3s
18086s
18091.2s
18107.8s
18113.3s
18119.2s
18122.5s
18134.6s
18147.2s
18159.2s
18170s
18170.2s
18181.2s
18182.7s
18194.1s
18197.3s
18209.8s
18214s
18219.8s
18224s
18236s
18254.4s
18292.1s
18311.5s
18319.1s
18345.3s
18349.5s
18351.3s
18357.3s
18363.1s
18379.5s
18383.1s
18397.4s
18401.6s
18409.6s
18411.8s
18419s
18424.5s
18434.5s
18437.6s
18445.6s
18445.6s
18453.6s
18459.6s
18479.8s
18519.2s
18528.3s
18531.6s
18535.9s
18541.9s
18556.2s
18574.2s
18584.4s
18588.4s
18603.6s
18630.9s
18634.9s
18640.6s
18652s
18666.6s
18667.5s
18675s
18676s
18678.3s
18684.5s
18719.6s
18722s
18724.9s
18729.4s
18733.4s
18736.9s
18736.9s
18738.9s
18773.7s
18781.3s
18785.3s
18787.5s
18788.1s
18808.4s
18811.1s
18813.4s
18822.8s
18843.2s
18850.8s
18852.8s
18855.5s
18859.9s
18864.5s
18870.7s
18877.8s
18893.5s
18899.5s
18903.5s
18905.5s
18914.9s
18916.8s
18939.8s
18954.4s
18957.7s
18967s
18989.2s
19005.9s
19015.6s
19046s
19074.8s
19080.5s
19100.6s
19110.5s
19117.6s
19119.2s
19127.7s
19138.7s
19158s
19159.7s
19165.7s
19170.3s
19174.3s
19179.2s
19188.9s
19194.9s
19204.2s
19210.9s
19217.7s
19225s
19229.9s
19234.2s
19240.1s
19275.2s
19280.9s
19286.9s
19288.9s
19290.7s
19290.9s
19299.6s
19311.2s
19313.2s
19345.7s
19350s
19354.2s
19366.5s
19383.8s
19387.6s
19405.2s
19406.1s
19412.9s
19414.9s
19444.6s
19448.6s
19464.1s
19464.6s
19470.5s
19481.2s
19486.5s
19492.9s
19506.4s
19506.8s
19510.4s
19512.8s
19522.8s
19534.6s
19538.3s
19540.3s
19542.3s
19576.1s
19614.2s
19618.2s
19626.2s
19634.8s
19638.8s
19640.8s
19643.3s
19644.2s
19648.2s
19654.2s
19658.6s
19692.2s
19711.8s
19717.8s
19721.8s
19729.6s
19755.2s
19755.9s
19763.1s
19766.8s
19769s
19774.3s
19775.7s
19780.3s
19786.3s
19800.7s
19803.1s
19805.9s
19822.6s
19832.1s
19836.1s
19841.9s
19852.5s
19853.9s
19861.6s
19875.2s
19876.8s
19884.8s
19884.8s
19890.8s
19919.9s
19921.9s
19924.6s
19937.5s
19937.8s
19957.6s
19977.4s
19978.6s
19998.7s
20000.8s
20010.8s
20033.9s
20051.1s
20073.1s
20094.3s
20096.3s
20108.2s
20109.9s
20115.4s
20119.4s
20124.6s
20128.3s
20140.1s
20141.3s
20161.6s
20164.5s
20166.8s
20183.8s
20199.6s
20204.7s
20212.7s
20216.7s
20220.7s
20225.5s
20225.6s
20236.3s
20242.9s
20252.9s
20254.9s
20255.8s
20257.7s
20265.7s
20275.7s
20278.4s
20279s
20280.8s
20283.1s
20290.7s
20297.8s
20300.3s
20331.7s
20351.6s
20354.8s
20357.9s
20373.5s
20383.4s
20383.6s
20389.3s
20402s
20421.8s
20435.9s
20440.1s
20444.6s
20455.7s
20462.9s
20464.9s
20474.5s
20491.1s
20506.9s
20511s
20514.2s
20516.3s
20521.2s
20529.3s
20541.4s
20571.3s
20573.3s
20604.5s
20606.8s
20610.3s
20620.1s
20621.8s
20627.5s
20635.5s
20652.4s
20659.1s
20674.2s
20677.7s
20693.8s
20695.8s
20699.8s
20711.6s
20745.5s
20758.7s
20776s
20781.2s
20795.8s
20799.8s
20803.8s
20812s
20817.7s
20820.2s
20824.2s
20828.2s
20831.5s
20835.1s
20852.7s
20858.2s
20868.2s
20875.6s
20882.5s
20915.1s
20915.5s
20917.5s
20936.8s
20942.8s
20972.5s
20978.1s
20986.4s
21010.9s
21033.8s
21039.6s
21078.1s
21080.1s
21080.2s
21094s
21112.8s
21125.3s
21137s
21145.4s
21147.5s
21148.3s
21154.3s
21162.4s
21168.5s
21174.1s
21194.3s
21196.4s
21234s
21243.6s
21260s
21276.8s
21283.3s
21286.1s
21288.7s
21312.3s
21323.7s
21327.5s
21333s
21338.6s
21344.2s
21365.8s
21374.4s
21376.4s
21390.2s
21396.4s
21415.4s
21417.7s
21427.3s
21434.7s
21442.6s
21446.6s
21450.6s
21462.3s
21463.2s
21466.3s
21466.3s
21479.3s
21503.3s
21505.3s
21507.7s
21509.7s
21522.9s
21529.5s
21550.9s
21561.9s
21563.3s
21563.9s
21564.8s
21566.8s
21571.9s
21581.9s
21593.9s
21594.7s
21602.7s
21608.7s
21612.7s
21614.8s
21628.6s
21632.4s
21632.4s
21636.5s
21638.5s
21646.5s
21672.9s
21673s
21681s
21685.5s
21688.3s
21689.5s
21693.5s
21739.4s
21746.8s
21747s
21751s
21769.2s
21771.4s
21775.4s
21798s
21807.2s
21812.4s
21816.4s
21826.1s
21848.2s
21852.1s
21859.5s
21869.5s
21871s
21893.4s
21913.4s
21915.9s
21917.7s
21921.7s
