1.60254s
8.09997s
18.1s
26.1s
32.6632s
40.1762s
56.3325s
108.931s
112.931s
116.931s
126.988s
132.988s
140.207s
168.428s
169.118s
174.506s
191.23s
192.66s
205.835s
219.674s
229.894s
231.178s
231.894s
241.244s
243.873s
284.404s
291.333s
291.888s
302.795s
311.765s
332.322s
333.928s
342.496s
346.496s
359.061s
360.606s
384.766s
391.028s
407.311s
413.311s
419.311s
420.895s
428.895s
447.725s
500.931s
503.858s
516.197s
519.243s
531.021s
537.161s
555.571s
557.181s
589.469s
589.925s
600.886s
610.481s
612.481s
612.911s
616.56s
629.26s
637.26s
640.267s
646.267s
650.814s
653.572s
670.925s
679.799s
683.1s
696.68s
717.217s
729.373s
746.962s
762.557s
780.777s
785.154s
793.747s
798.629s
808.629s
817.188s
821.188s
825.188s
856.639s
861.012s
870.054s
875.38s
879.38s
883.38s
891.763s
893.763s
898.324s
906.536s
928.515s
934.933s
940.182s
942.182s
946.182s
950.182s
952.182s
962.257s
968.916s
973.096s
979.096s
987.179s
995.179s
999.179s
999.523s
1000.31s
1006.31s
1023.97s
1041.08s
1045.28s
1056.79s
1056.84s
1069.97s
1082.45s
1100.26s
1105.81s
1132.64s
1141.86s
1149.86s
1151.86s
1163s
1167.21s
1173.21s
1179.21s
1179.78s
1181.78s
1183.21s
1196.51s
1205.76s
1216s
1216.08s
1228.24s
1241.49s
1243.1s
1272.52s
1287.05s
1295.03s
1295.42s
1299.24s
1303.4s
1323.11s
1324.33s
1328.33s
1355.1s
1361.74s
1367.95s
1371.95s
1393.4s
1395.4s
1397.75s
1398.47s
1405.75s
1416.54s
1424.59s
1445.02s
1451.27s
1465.01s
1466.25s
1474.85s
1496.81s
1503.27s
1508.89s
1520.48s
1522.48s
1532.44s
1535.54s
1541.67s
1560.46s
1562.46s
1571.8s
1577.78s
1591.83s
1599.31s
1602.38s
1612.38s
1614.38s
1620.26s
1631.53s
1635.94s
1638.8s
1641.75s
1662.13s
1682s
1682.54s
1690.78s
1697.43s
1699.43s
1704.87s
1706.78s
1717.02s
1719.02s
1724.98s
1731.44s
1739.44s
1745.44s
1766.65s
1787.94s
1790.27s
1795.89s
1806.4s
1822.77s
1846.42s
1846.65s
1856.48s
1859.09s
1897.93s
1924.05s
1934.48s
1940.06s
1953.9s
1959.09s
1960.37s
1961.09s
1972.81s
2007.2s
2009.24s
2038.59s
2044.59s
2049.54s
2055.61s
2057.5s
2064.27s
2071.17s
2095.18s
2115.5s
2118.72s
2124.72s
2124.72s
2127.04s
2128.08s
2138.96s
2146.14s
2148.57s
2173.01s
2183.87s
2188.86s
2203.92s
2205.35s
2210.06s
2210.37s
2218.37s
2224.37s
2225.17s
2254.51s
2256.51s
2260.08s
2266.08s
2272.08s
2273.24s
2277.24s
2277.24s
2281.24s
2321.97s
2329.07s
2352.15s
2353.15s
2367.16s
2367.78s
2373.78s
2397.14s
2410.44s
2415.01s
2415.65s
2419.08s
2430.69s
2435.39s
2451.72s
2472.14s
2476.24s
2480.24s
2497.01s
2502.11s
2507.86s
2526.48s
2528.7s
2549.29s
2553.29s
2559.03s
2566.26s
2595.15s
2602.6s
2607.09s
2607.39s
2609.09s
2619.93s
2628.41s
2632.31s
2641.64s
2669.73s
2673.83s
2674.5s
2685.94s
2689.37s
2715.95s
2722.41s
2726.41s
2736.81s
2738.81s
2747.13s
2751.14s
2755.24s
2774.2s
2811.27s
2833.38s
2844.98s
2846.87s
2850.87s
2861.72s
2863.72s
2878.97s
2879.56s
2885.05s
2885.74s
2888.35s
2913.52s
2919.12s
2930.66s
2952.99s
2954.99s
2956.99s
2958.99s
2963.12s
2978.48s
2995.7s
3015.42s
3023.43s
3029.43s
3052.55s
3059.41s
3067.41s
3069.41s
3070.34s
3073.41s
3080.92s
3112.78s
3123.55s
3127.55s
3136.61s
3140.31s
3141.93s
3143.48s
3160.21s
3193.52s
3195.52s
3197.52s
3232.31s
3245.84s
3263.7s
3265.71s
3284.01s
3303.08s
3309.78s
3323.21s
3329.21s
3351.96s
3353.96s
3356.66s
3373.43s
3373.63s
3375.43s
3389s
3389.32s
3389.32s
3406.51s
3414.62s
3420.81s
3430.14s
3437.69s
3443.69s
3445.69s
3449.48s
3455.48s
3457.48s
3459.67s
3484.58s
3488.24s
3500.9s
3508.9s
3525.09s
3535.55s
3539.22s
3539.79s
3545.77s
3563.36s
3563.42s
3567.12s
3579.96s
3584.44s
3598.95s
3614.62s
3638.34s
3647.71s
3651.81s
3662.02s
3670.7s
3673.04s
3679.4s
3685.56s
3691.56s
3693.56s
3693.56s
3694.5s
3702.5s
3717.42s
3721.42s
3745.06s
3755.16s
3756.37s
3759.11s
3762.37s
3774.81s
3778.81s
3782.81s
3799.1s
3826.21s
3854.85s
3861.07s
3861.07s
3867.68s
3873.68s
3882.41s
3884.9s
3907.28s
3922.1s
3961.69s
3964.99s
3971.79s
3972.3s
3981.25s
3981.57s
4003.52s
4010.18s
4011.61s
4018.18s
4026.17s
4033.04s
4035.1s
4039.04s
4039.54s
4086.77s
4100.96s
4109.22s
4111.27s
4117.38s
4130.05s
4134.1s
4143.27s
4152.41s
4160.01s
4179.49s
4203.2s
4205.26s
4210.49s
4213.95s
4219.3s
4250.38s
4262.24s
4263.84s
4268.99s
4274.99s
4276.31s
4285.31s
4295.02s
4297.02s
4327.77s
4347.73s
4347.85s
4352.84s
4354.39s
4360.69s
4363.15s
4363.82s
4370.2s
4374.2s
4378.2s
4384.92s
4390.78s
4392.78s
4409.5s
4425.8s
4426.94s
4448.19s
4458.85s
4470.13s
4487.91s
4491.04s
4491.87s
4503.03s
4505.03s
4509.03s
4510.84s
4512.74s
4516.04s
4538.67s
4548.67s
4550.67s
4551.75s
4553.75s
4581.84s
4584.85s
4598.22s
4600.22s
4616.83s
4619.27s
4628.48s
4637.13s
4657.05s
4663.05s
4675.67s
4678.99s
4679.33s
4680.99s
4709.15s
4719.15s
4739.64s
4745.64s
4747.64s
4752.46s
4762.48s
4781.48s
4795.98s
4804.62s
4819.94s
4826.45s
4830.77s
4839.55s
4843.65s
4849.14s
4859.63s
4865.29s
4868.71s
4889.3s
4900.58s
4914.12s
4943.8s
4951.8s
4951.8s
4986.44s
4992.44s
4997.12s
5003.12s
5005.12s
5014.9s
5015.4s
5017.4s
5023.4s
5047.2s
5073.45s
5075.12s
5095.52s
5100.08s
5101.28s
5107.61s
5114.92s
5119.25s
5121.73s
5149.01s
5153.01s
5171.44s
5175.88s
5176.33s
5177.88s
5178.33s
5182.08s
5184.17s
5196.69s
5242.47s
5253.98s
5256.07s
5263.46s
5263.54s
5265.88s
5279.17s
5281.48s
5289.57s
5291.87s
5293.87s
5305.87s
5311.08s
5316.96s
5328.01s
5328.87s
5338.87s
5342.87s
5346.87s
5365.75s
5367.75s
5371.75s
5381.48s
5383.09s
5387.09s
5389.09s
5395.09s
5420.38s
5437.43s
5443.51s
5463.38s
5464.32s
5467.06s
5467.92s
5469.06s
5476.35s
5488.55s
5502.73s
5515.16s
5518.92s
5530.61s
5551.22s
5586.32s
5594.19s
5606.44s
5613.01s
5614.35s
5619.69s
5646.16s
5654.33s
5664.73s
5684.6s
5720.64s
5732.23s
5740.57s
5741.87s
5743.99s
5750.16s
5750.83s
5756.27s
5761.69s
5765.52s
5775.57s
5780.51s
5799.53s
5815.86s
5821.86s
5825.55s
5825.59s
5829.59s
5849.71s
5891.96s
5902.62s
5927.56s
5933.21s
5945.85s
5969.27s
6017.87s
6026.49s
6033.01s
6041.01s
6044.72s
6051.68s
6065.7s
6080.29s
6086.83s
6091.4s
6093.88s
6107.04s
6112.54s
6112.99s
6114.54s
6128.81s
6145.04s
6156.2s
6160.2s
6179.38s
6183.38s
6189.38s
6194.46s
6215.79s
6216.4s
6223.02s
6226.58s
6235.87s
6238.6s
6258.76s
6262.24s
6262.95s
6274.89s
6283.27s
6285.7s
6293.59s
6298.54s
6319.26s
6323.32s
6330.97s
6332.56s
6334.79s
6336.79s
6339.1s
6347.1s
6354.3s
6374.4s
6395.53s
6407.05s
6429.38s
6435.75s
6441.27s
6451.48s
6467.93s
6469.19s
6477.19s
6485.28s
6489.89s
6495.17s
6499.17s
6513.3s
6515s
6527.45s
6531.29s
6537.54s
6560.62s
6567.24s
6570.83s
6573.3s
6608.75s
6611.02s
6622.58s
6633.3s
6633.87s
6638.69s
6640.06s
6657.1s
6665.1s
6668.37s
6671.48s
6679.67s
6682.44s
6683.54s
6688.44s
6691.54s
6697.54s
6698.59s
6700.59s
6721.83s
6759.65s
6760.48s
6762.33s
6764.33s
6765.6s
6767.6s
6784.72s
6788.72s
6795.27s
6797.27s
6799.27s
6807.52s
6812.85s
6824.98s
6828.98s
6836.04s
6858.77s
6864.77s
6869.93s
6878.73s
6900.75s
6909.82s
6911.83s
6912.13s
6919.83s
6930.61s
6940.98s
6944.5s
6972.76s
6982.56s
6987.71s
6999.71s
6999.71s
6999.71s
7006.72s
7043.25s
7043.31s
7062.53s
7077.67s
7090.29s
7096.54s
7102.54s
7102.88s
7119.3s
7127.52s
7133.52s
7144.04s
7144.66s
7146.66s
7149.81s
7152.13s
7160.74s
7166.13s
7180.79s
7187.65s
7205.09s
7217.54s
7220.49s
7221.92s
7224.49s
7229.92s
7241.78s
7245.86s
7253.09s
7258.22s
7289.94s
7296.47s
7309.61s
7317.17s
7323.23s
7336.1s
7375.86s
7383.72s
7400.64s
7403.08s
7407.08s
7418.94s
7423.17s
7425.15s
7426.07s
7437.76s
7470.04s
7512.45s
7512.89s
7524.08s
7527.24s
7533.48s
7541s
7543s
7550.75s
7554.04s
7560.98s
7580.91s
7599.51s
7600.81s
7610.87s
7620.38s
7626.34s
7629.74s
7663.59s
7667.95s
7669.95s
7684.45s
7697.02s
7734.48s
7738.61s
7750.96s
7754.83s
7773.62s
7779.27s
7783.72s
7785.31s
7788.25s
7793.81s
7801.81s
7837.55s
7841.55s
7843.55s
7869.57s
7877.61s
7879.61s
7883.61s
7892.44s
7898.31s
7916.84s
7922.09s
7924.09s
7928.09s
7948.58s
7955.66s
7956.84s
7969.25s
7969.97s
7971.41s
7978.66s
7981.57s
7990.9s
8027.87s
8028.79s
8035.88s
8037.35s
8048.5s
8060.5s
8062.97s
8067.54s
8070.32s
8072.32s
8076.79s
8083.92s
8104.26s
8110.86s
8114.75s
8114.95s
8133.82s
8144.13s
8151.34s
8153.32s
8154.16s
8156.16s
8162.16s
8167.22s
8175.22s
8177.22s
8196.14s
8200.14s
8204.76s
8206.98s
8237.08s
8240.97s
8245.51s
8256.24s
8257.34s
8257.41s
8260.05s
8279.54s
8290.79s
8290.83s
8292.84s
8339.06s
8341.33s
8345.33s
8361.83s
8363.35s
8367.35s
8376.91s
8402.36s
8409.52s
8425.84s
8425.85s
8429.84s
8440.1s
8459.93s
8460.57s
8462.02s
8466.02s
8479.11s
8492.05s
8500.71s
8527.91s
8545.68s
8549.62s
8567.98s
8572.36s
8579.98s
8581.62s
8583.51s
8591.61s
8595.61s
8600.16s
8604.64s
8608.88s
8620.65s
8630.65s
8634.65s
8649.86s
8658.33s
8687.16s
8690.56s
8725.22s
8730.8s
8740.62s
8742.11s
8750.29s
8776.8s
8777.07s
8783.97s
8787.79s
8791.97s
8797.34s
8799.72s
8807.9s
8824.71s
8825.04s
8878.43s
8895.69s
8896.29s
8901.23s
8911.85s
8915.5s
8952.86s
8958.86s
8962.86s
8970.29s
8974.34s
8983.57s
8985.57s
8991.09s
8991.11s
8995.11s
8999.42s
9008.67s
9025.91s
9028.42s
9041.21s
9049.7s
9056.83s
9077.08s
9084.11s
9085.65s
9099.31s
9107.01s
9110.71s
9158.32s
9167.2s
9177.54s
9191.23s
9207.66s
9208.97s
9264.14s
9272.14s
9274.14s
9279.33s
9281.9s
9283.33s
9283.9s
9288.76s
9300.79s
9302.79s
9329.34s
9344.47s
9354.28s
9378.64s
9380.64s
9385.36s
9390.63s
9431.14s
9446.01s
9453.26s
9458.36s
9460.84s
9483.67s
9484.8s
9496.26s
9504.26s
9532.89s
9534.53s
9555.81s
9570.39s
9574.05s
9580.05s
9586.05s
9589.14s
9599.17s
9617.71s
9622.61s
9627.55s
9631.1s
9633.1s
9637.1s
9666.54s
9674.48s
9674.56s
9680.81s
9697.64s
9700.22s
9704.22s
9706.22s
9710.22s
9715.75s
9738.56s
9743.39s
9749.06s
9751.39s
9769.71s
9772.16s
9772.16s
9775.61s
9784.79s
9801.73s
9815.47s
9819.47s
9825.01s
9833.88s
9837.88s
9839.88s
9846.9s
9853.08s
9859.02s
9866.11s
9872.11s
9876.42s
9890.59s
9893.51s
9895.88s
9897.65s
9899.47s
9901.47s
9901.65s
9921.76s
9926.4s
9933.21s
9936.67s
9943.21s
9947.38s
9951.38s
9979.25s
9981.25s
9986.23s
9995.53s
10012.1s
10020.1s
10024.4s
10031.4s
10044.7s
10048.4s
10058.3s
10065.9s
10071.9s
10078.1s
10089.3s
10110.2s
10135.9s
10148.5s
10151.3s
10177.9s
10181.9s
10185.9s
10221s
10240.5s
10256.4s
10258.4s
10267.5s
10276.8s
10285.4s
10289.6s
10295.6s
10321.2s
10327.2s
10327.3s
10333.2s
10337.2s
10355.6s
10358.3s
10362.3s
10364.3s
10381.6s
10400.6s
10404.6s
10405.6s
10421.7s
10430.6s
10432.6s
10434.7s
10438.7s
10438.9s
10443.8s
10446.9s
10447.8s
10460.6s
10463.7s
10469.4s
10477.4s
10486.1s
10487.4s
10507.3s
10508.5s
10517.4s
10520.4s
10541.3s
10545.9s
10547.9s
10549.9s
10552.6s
10579.1s
10607.7s
10609.4s
10615s
10630.8s
10635.9s
10639.1s
10645.1s
10649.8s
10651.8s
10653.8s
10675.2s
10677.2s
10678.1s
10682.2s
10682.6s
10685.7s
10691.7s
10707.1s
10723s
10729.3s
10736.7s
10739.6s
10740.6s
10742.6s
10753s
10753.7s
10767.3s
10769.3s
10777.6s
10780.1s
10784.1s
10796s
10796s
10801.5s
10810.3s
10821s
10827.2s
10850.4s
10857.9s
10868.3s
10887.3s
10889.4s
10907.2s
10917.3s
10918.1s
10919.3s
10923.3s
10941.9s
10943s
10948s
10950s
10953s
10954s
10962.1s
10963.3s
10974.6s
10978.6s
10983.7s
10985.1s
10992.4s
11000.2s
11003.7s
11005.7s
11036.9s
11042.9s
11045.3s
11064.3s
11069.2s
11073.2s
11073.2s
11092.6s
11111.5s
11121.5s
11130.8s
11138.8s
11144.8s
11151.7s
11154.6s
11169.8s
11191.7s
11199.4s
11207.2s
11207.4s
11209s
11221s
11227s
11236.2s
11239.2s
11256.1s
11270.4s
11276.4s
11291.5s
11323.6s
11340.8s
11350.6s
11352.6s
11360s
11362s
11376.2s
11379.9s
11381.3s
11400.1s
11412.2s
11416.2s
11418.2s
11422.4s
11429.3s
11436.2s
11451.2s
11460.8s
11468.7s
11485.9s
11492.1s
11509.2s
11513.8s
11523.8s
11525.8s
11554.7s
11558.2s
11563.3s
11602.7s
11610.1s
11615.1s
11627.1s
11632.4s
11637.4s
11645.3s
11650.6s
11663.5s
11666.9s
11685.5s
11692.6s
11701s
11702.6s
11751.9s
11775s
11793.1s
11797.7s
11803.8s
11804.1s
11819.4s
11823.4s
11827.7s
11831.7s
11836.6s
11857.8s
11866s
11867.7s
11869.7s
11874.4s
11886s
11892.8s
11905.1s
11909s
11925.3s
11926.5s
11932.8s
11934.8s
11944.7s
11957.2s
11967.4s
11973.6s
11986.5s
11988s
12004.2s
12010.6s
12023.7s
12025.7s
12027.2s
12028.2s
12052.6s
12054.5s
12060.5s
12086s
12087.9s
12089.9s
12108s
12111.9s
12112s
12148.4s
12172.9s
12176.9s
12191.6s
12194.2s
12200.2s
12221.4s
12238s
12248.6s
12248.9s
12252.6s
12253.6s
12258.5s
12275.1s
12279.1s
12300.6s
12302.8s
12332.2s
12335.2s
12337.1s
12347s
12353.8s
12360.3s
12367.7s
12378.7s
12396.7s
12401.7s
12417.6s
12429.5s
12467.7s
12477.3s
12485.3s
12492.3s
12499s
12501s
12507s
12517.1s
12536.3s
12542.3s
12543.5s
12586.1s
12589.1s
12591.1s
12599.2s
12629.6s
12665.2s
12690.6s
12708.7s
12725.7s
12728.2s
12729.7s
12733.7s
12742.3s
12752.2s
12767s
12773.1s
12777.1s
12778.4s
12780.4s
12783s
12790.8s
12795.1s
12818.8s
12832.9s
12841.8s
12862.2s
12863s
12866.2s
12869.5s
12877.1s
12907.9s
12909.6s
12913.6s
12914.9s
12918.9s
12935.6s
12942.7s
12964.4s
12968.2s
12980.6s
13013.5s
13019.5s
13021.5s
13023.5s
13038.8s
13050.5s
13052.1s
13082.5s
13104.7s
13110.7s
13132.2s
13140.1s
13146.1s
13159.8s
13174.4s
13178.6s
13185s
13210.4s
13227.9s
13231.9s
13246.6s
13250.4s
13257.2s
13262.1s
13266.9s
13290.5s
13328.5s
13334.4s
13335.5s
13349s
13349.2s
13372.9s
13382.5s
13406.7s
13424.1s
13428.8s
13437s
13441.5s
13444.2s
13448.2s
13475.2s
13475.2s
13481.8s
13484.7s
13509.2s
13513.7s
13520.4s
13522.6s
13527.7s
13530.3s
13544.5s
13545.2s
13553.2s
13562.2s
13588.5s
13590.1s
13590.5s
13596.1s
13601.7s
13607.9s
13656.2s
13681.4s
13686s
13691.6s
13725.3s
13733.4s
13743s
13744.3s
13747.8s
13749.2s
13755.2s
13784.4s
13797.3s
13810.2s
13812.4s
13820.7s
13827.6s
13835.2s
13839.5s
13841.5s
13866.5s
13874.7s
13880.1s
13882.2s
13895.6s
13903.6s
13906.5s
13915.9s
13925.4s
13935.1s
13936.6s
13937.1s
13942.6s
13944s
13949.9s
13962.8s
13966.3s
13966.6s
13982.2s
13997.2s
14029.9s
14032.9s
14052.1s
14052.7s
14056.7s
14061.8s
14071s
14083s
14105.8s
14115s
14119.7s
14124.7s
14137.1s
14138.8s
14141.4s
14154.1s
14157.7s
14234.8s
14252.7s
14256.7s
14256.7s
14264.8s
14276.6s
14282.7s
14296.8s
14298.3s
14300.9s
14302.9s
14311s
14319.3s
14340.4s
14344.4s
14366.3s
14368.1s
14373.9s
14379.2s
14409.3s
14409.4s
14419.9s
14419.9s
14425.7s
14441.5s
14449.5s
14466.3s
14495.5s
14501s
14501.4s
14508.5s
14522.2s
14524.3s
14547.7s
14551.2s
14553.1s
14588.9s
14593.9s
14607.9s
14615s
14631s
14669.3s
14670.6s
14695.9s
14716s
14718.8s
14729.4s
14743.6s
14749.6s
14760.1s
14789.2s
14795.3s
14811s
14818.5s
14836.1s
14838.8s
14842.8s
14845.3s
14858.8s
14860.8s
14862.1s
14866.1s
14886.1s
14906.9s
14907.2s
14908.9s
14911.6s
14917.1s
14920.1s
14920.2s
14926.5s
14932.5s
14936.5s
14952.6s
14974.3s
14978.3s
14980.3s
14983s
14983s
14990.2s
14990.2s
14992.2s
15038.1s
15040.6s
15048.2s
15071.3s
15086.8s
15092.3s
15102.5s
15106.5s
15148.6s
15161.9s
15165.9s
15168.6s
15181.8s
15190.7s
15205s
15228.6s
15242s
15248.7s
15254.3s
15258.5s
15259.2s
15264.4s
15266.4s
15270s
15274.4s
15276s
15298.3s
15313.7s
15327s
15333.5s
15341.9s
15364.1s
15371.8s
15371.8s
15375.8s
15381.5s
15396.6s
15425.6s
15441.6s
15454.5s
15460.5s
15467.6s
15479.2s
15481.1s
15485.1s
15487.1s
15491.7s
15494.4s
15500.2s
15508.2s
15516.4s
15520.7s
15524.7s
15525.6s
15528.7s
15536.6s
15553.3s
15567.6s
15575.6s
15594.2s
15594.9s
15594.9s
15604.6s
15612.4s
15613.4s
15641s
15648.1s
15665.8s
15684.7s
15686.8s
15690.3s
15692.8s
15698.6s
15702.2s
15704.8s
15706.1s
15716.7s
15720.6s
15726.6s
15728.4s
15730.6s
15731.5s
15740.9s
15743s
15766.4s
15774.2s
15784.5s
15831s
15840.4s
15854.2s
15862.6s
15868.8s
15878.7s
15880.7s
15883.8s
15885.1s
15889.7s
15894.1s
15897.8s
15901.8s
15908.9s
15914.3s
15916.3s
15949.7s
15957.9s
15965s
15969s
15977.4s
15983.4s
15985.4s
15991.4s
16004.8s
16011s
16015s
16015s
16031.7s
16033.6s
16037.5s
16051.9s
16065.3s
16076.6s
16083.2s
16090.4s
16095.8s
16099.3s
16104.5s
16110.5s
16125.2s
16127.6s
16136.3s
16138.3s
16151s
16157s
16169.3s
16184.1s
16189.4s
16202.9s
16205.6s
16207s
16214.1s
16215.5s
16230.8s
16239.8s
16249s
16253.1s
16284s
16284.3s
16295s
16306.4s
16312.3s
16315.3s
16318.8s
16326.3s
16331.2s
16334.6s
16336.6s
16349s
16354s
16361.1s
16361.7s
16367.3s
16376.6s
16384.6s
16390.6s
16398.6s
16402.6s
16403.3s
16405.3s
16410s
16440.9s
16456.7s
16458.6s
16462.6s
16466.3s
16466.4s
16468.3s
16474.3s
16488.4s
16496.4s
16500.9s
16504.5s
16526.2s
16548.7s
16551.9s
16569.9s
16580.2s
16582.2s
16584.2s
16589.5s
16594s
16598.9s
16616.4s
16625.3s
16631.3s
16655.6s
16666.3s
16670.3s
16686s
16704.4s
16710.4s
16718.4s
16720.4s
16727s
16730.3s
16752.1s
16752.6s
16830s
16830.4s
16838.4s
16842.5s
16847s
16868.6s
16873.9s
16878.6s
16909.5s
16912.1s
16922.6s
16931.8s
16937.8s
16950.1s
16951.7s
16957.6s
16970.8s
16973.7s
16982.9s
16983.5s
17010.9s
17031.8s
17057.7s
17086.9s
17090.9s
17111s
17121.3s
17131.9s
17143.9s
17163s
17172s
17174s
17185.4s
17197.9s
17203.9s
17237.1s
17240.2s
17243.5s
17265.4s
17267.4s
17286.4s
17292.5s
17298.6s
17302.8s
17307.1s
17332.6s
17333.1s
17338.6s
17339.1s
17345.1s
17346.7s
17353.1s
17373.2s
17380.2s
17388.2s
17394.2s
17408.5s
17412.5s
17416.5s
17425.3s
17438.6s
17444.3s
17446.3s
17453.4s
17458.6s
17473.9s
17480.5s
17491.9s
17495.7s
17524.4s
17528.4s
17536.2s
17549.8s
17564.1s
17564.8s
17566.5s
17570.5s
17584s
17592.1s
17607.5s
17609.6s
17622s
17632.5s
17653s
17671.9s
17676.9s
17684.1s
17693s
17696.1s
17717.3s
17721.2s
17726.3s
17731.1s
17734.3s
17744.8s
17752.8s
17760.8s
17764.1s
17780.3s
17782.3s
17785.2s
17795.9s
17797.9s
17801s
17812s
17828s
17828.2s
17834s
17842.7s
17847.8s
17867.4s
17879.9s
17892.5s
17892.5s
17908.4s
17909.7s
17911.4s
17916.6s
17917.4s
17926.4s
17933.8s
17938.2s
17959.1s
17961.4s
17965.4s
17982.7s
17984.7s
17991.9s
17997.2s
17999.2s
18003.2s
18008.3s
18037.9s
18041.9s
18042.4s
18044s
18058.3s
18061.5s
18071.1s
18086.2s
18090.1s
18110.9s
18119.4s
18121s
18134.4s
18150.4s
18159.2s
18162.7s
18171.2s
18172.5s
18180.5s
18180.5s
18182.5s
18188.5s
18195.6s
18198.5s
18198.5s
18204.5s
18218.6s
18221.7s
18235.5s
18237.5s
18239.5s
18246.7s
18306.6s
18308.8s
18316.3s
18339.6s
18348.1s
18360.4s
18381.8s
18407.6s
18411.3s
18424.8s
18469.7s
18469.9s
18471.3s
18474.8s
18482.6s
18492.2s
18494.8s
18495.6s
18501.6s
18519.9s
18534.3s
18544.4s
18571s
18584.2s
18650.2s
18651s
18665.3s
18671s
18675.6s
18684.7s
18690.8s
18707.4s
18709.4s
18719.9s
18739.7s
18768.4s
18779.5s
18785.4s
18786.3s
18791.4s
18803.7s
18818.2s
18821.8s
18822.8s
18826.2s
18828.3s
18837.9s
18839.9s
18842.5s
18847.3s
18869.3s
18881.1s
18884.4s
18890.2s
18894.2s
18899.8s
18901.8s
18903.5s
18905.1s
18907.1s
18923.2s
18925.2s
18929.1s
18935.7s
18943.4s
18947.5s
18957.5s
18958.1s
18967.2s
18970.3s
18976.5s
18987.9s
19000.7s
19033s
19051.2s
19057.2s
19061.1s
19061.7s
19069.2s
19110.4s
19131.6s
19135.6s
19143.6s
19153.5s
19156.7s
19158.7s
19172.7s
19174.9s
19178.9s
19184.6s
19193.8s
19219.4s
19220.9s
19230.2s
19241.5s
19242.7s
19251.4s
19255.8s
19283.6s
19287.6s
19293.6s
19295.6s
19301.6s
19303.6s
19305.6s
19323.5s
19330.1s
19336.1s
19338.7s
19344.8s
19359.9s
19370.9s
19379.6s
19403.4s
19430.6s
19449.3s
19456.8s
19464.6s
19479.6s
19490s
19502.3s
19524.3s
19530.1s
19534.1s
19537.2s
19537.5s
19557.8s
19562.2s
19583.2s
19608.2s
19614.3s
19619.9s
19641.2s
19645.5s
19660.9s
19662.4s
19679.4s
19688s
19693.5s
19706.7s
19708.7s
19716s
19719s
19721.8s
19725.8s
19730.9s
19736.9s
19739s
19740.4s
19744.4s
19748.3s
19750.4s
19750.9s
19759.8s
19771.7s
19777.9s
19779.9s
19783.1s
19790s
19794.6s
19808.3s
19825.5s
19833.5s
19860.1s
19870.2s
19876.2s
19877.3s
19885.2s
19888.8s
19895.2s
19908.1s
19910.6s
19914.8s
19925.6s
19927.6s
19937.8s
19946.6s
19950.6s
19962.5s
19972s
19977.6s
19988s
19988.3s
19995s
20026.3s
20031.8s
20046s
20048.6s
20064.8s
20070.8s
20077.6s
20085.4s
20099.4s
20132.1s
20134.7s
20138.7s
20144.3s
20150.3s
20156.3s
20156.3s
20162.4s
20169.1s
20176.9s
20185.6s
20186.4s
20192s
20196s
20202.1s
20206s
20212.2s
20222.5s
20232.2s
20236s
20252.4s
20256.4s
20261.3s
20263.3s
20267.3s
20271.1s
20271.9s
20277.9s
20285.7s
20285.8s
20294.5s
20300.7s
20303.6s
20310.8s
20327.2s
20331.1s
20358.4s
20362s
20363.9s
20380.1s
20382.1s
20384.1s
20398.2s
20402.2s
