[34.4521,
67.3079,
81.3079,
97.3079,
117.308,
131.308,
143.308,
157.308,
165.308,
193.308,
203.308,
221.308,
251.308,
261.308,
281.308,
295.308,
315.308,
325.308,
333.308,
345.308,
366.398,
390.398,
412.398,
422.398,
424.398,
430.398,
456.781,
470.781,
482.781,
494.781,
510.781,
520.781,
548.816,
561.991,
573.991,
587.841,
596.4,
614.649,
641.203,
661.322,
685.279,
696.856,
721.06,
746.676,
774.75,
790.75,
808.75,
828.75,
846.75,
856.75,
864.75,
872.75,
896.75,
906.75,
939.664,
997.48,
1010.66,
1051.83,
1067.83,
1075.83,
1077.83,
1114.51,
1124.4,
1150.4,
1180.46,
1202.63,
1218.63,
1240.63,
1256.99,
1278.99,
1302.99,
1320.99,
1342.99,
1342.99,
1348.99,
1362.99,
1386.99,
1412.99,
1442.99,
1464.99,
1466.99,
1478.99,
1488.99,
1510.99,
1528.99,
1534.99,
1546.99,
1564.99,
1578.99,
1592.99,
1602.99,
1615.09,
1646.41,
1681.59,
1701.59,
1711.59,
1725.59,
1731.04,
1741.29,
1773.13,
1836.44,
1848.44,
1872.44,
1882.44,
1884.44,
1900.44,
1918.44,
1926.44,
1930.44,
1946.44,
1954.81,
1987.44]
