[1.75436,
34.8491,
46.8491,
56.8491,
64.8491,
85.5187,
127.835,
139.515,
160.656,
180.656,
192.656,
202.656,
220.656,
230.656,
244.656,
258.656,
276.656,
300.656,
322.656,
336.656,
340.656,
350.959,
378.959,
410.959,
428.959,
436.959,
458.959,
460.959,
480.959,
499.194,
548.432,
562.432,
570.432,
580.414,
591.113,
623.307,
647.307,
663.307,
683.227,
728.243,
744.243,
768.262,
780.172,
786.973,
802.973,
810.973,
818.973,
822.973,
840.973,
864.973,
876.973,
884.973,
902.973,
934.973,
960.973,
972.973,
984.973,
994.973,
1008.97,
1030.97,
1046.97,
1060.97,
1074.97,
1084.97,
1108.97,
1126.9,
1137.04,
1157.04,
1175.04,
1197.04,
1203.04,
1212.73,
1228.73,
1248.73,
1258.73,
1260.73,
1270.73,
1274.73,
1312.44,
1332.47,
1362.47,
1412.23,
1448.15,
1458.15,
1468.15,
1480.15,
1502.15,
1524.15,
1536.15,
1550.15,
1566.15,
1578.15,
1604.15,
1610.15,
1622.15,
1642.15,
1652.15,
1664.15,
1674.15,
1680.15,
1690.15,
1698.15,
1718.15,
1732.15,
1744.34,
1762.34,
1778.34,
1792.34,
1806.34,
1831.89,
1852.53,
1875.53,
1901.53,
1920.95,
1938.95,
1979.56,
1999.56]
