10.1074, 0
21.2831, 0
47.8384, 0
55.8384, 0
98.5045, 0
124.505, 0
134.505, 0
146.505, 0
154.505, 0
162.505, 0
164.505, 0
184.505, 0
196.505, 0
228.307, 0
240.307, 0
253.101, 0
277.599, 0
290.511, 0
301.91, 0
319.18, 0
331.18, 0
367.368, 0
373.368, 0
381.368, 0
436.766, 0
440.085, 0
461.448, 0
496.741, 0
521.046, 0
538.787, 0
554.787, 0
594.71, 0
623.398, 0
645.398, 0
655.398, 0
663.791, 0
705.49, 0
709.494, 0
753.148, 0
757.148, 0
800.78, 0
818.78, 0
836.78, 0
856.78, 0
872.78, 0
892.78, 0
914.78, 0
918.78, 0
930.78, 0
940.78, 0
956.577, 0
974.948, 0
998.948, 0
1024.95, 0
1040.95, 0
1050.95, 0
1056.95, 0
1062.95, 0
1089.19, 0
1091.19, 0
1107.24, 0
1113.87, 0
1131.8, 0
1137.18, 0
1155.09, 0
1173.09, 0
1197.09, 0
1230.83, 0
1250.83, 0
1272.83, 0
1292.83, 0
1296.83, 0
1302.84, 0
1319.81, 0
1351.12, 0
1373.14, 0
1434.02, 0
1439.63, 0
1460.23, 0
1482.23, 0
1528.19, 0
1548.04, 0
1573.83, 0
1586.71, 0
1596.71, 0
1628.52, 0
1638.52, 0
1651.83, 0
1679.48, 0
1687.09, 0
1713.09, 0
1719.09, 0
1778.26, 0
1790.26, 0
1806.26, 0
1820.26, 0
1822.26, 0
1838.26, 0
1844.26, 0
1872.02, 0
1891.31, 0
1908.83, 0
1928.62, 0
1970.04, 0
1992.04, 0
