[47.0391,
81.0391,
97.0391,
118.02,
151.825,
179.283,
204.184,
232.184,
254.184,
313.672,
353.757,
369.757,
391.757,
399.757,
407.757,
423.757,
443.757,
459.757,
465.757,
475.015,
509.514,
525.514,
542.508,
552.508,
593.356,
611.653,
619.653,
635.653,
653.653,
673.653,
677.653,
681.653,
689.653,
701.653,
725.653,
741.653,
765.653,
785.653,
789.653,
803.653,
813.653,
819.653,
831.653,
841.653,
849.653,
857.653,
866.524,
876.524,
902.524,
926.524,
940.524,
954.524,
986.389,
990.812,
1011.35,
1029.56,
1047.56,
1061.56,
1077.7,
1093.7,
1113.7,
1135.7,
1145.7,
1153.7,
1187.63,
1199.63,
1204.72,
1234.82,
1254.67,
1270.21,
1293.36,
1307.26,
1337.28,
1345.06,
1357.06,
1363.06,
1373.06,
1389.06,
1417.06,
1447.06,
1463.06,
1473.06,
1497.06,
1511.06,
1521.06,
1539.06,
1551.06,
1555.06,
1565.06,
1569.06,
1575.06,
1587.06,
1612.9,
1631.95,
1639.95,
1661.65,
1678.55,
1718.76,
1730.76,
1750.76,
1774.76,
1792.76,
1802.76,
1816.76,
1838.76,
1878.08,
1888.39,
1906.26,
1934.5,
1963.47,
1982.3]
