[15.4378,
29.4378,
35.4378,
42.2683,
45.7562,
52.1644,
79.7341,
89.3064,
107.888,
162.059,
164.059,
174.417,
208.662,
211.604,
216.999,
222.999,
235.485,
255.898,
264.183,
272.421,
272.421,
297.716,
309.941,
339.078,
347.824,
356.718,
367.584,
378.747,
385.51,
396.033,
398.033,
417.975,
434.31,
438.927,
443.047,
444.744,
448.028,
454.235,
466.445,
470.445,
496.79,
557.683,
567.187,
569.187,
576.693,
597.117,
624.572,
641.693,
648.105,
650.105,
722.157,
727.787,
735.604,
746.356,
765.785,
769.785,
870.323,
881.959,
893.819,
953.856,
957.126,
968.064,
998.737,
1005.99,
1027.36,
1038.81,
1043.99,
1072.81,
1080.52,
1107.79,
1128.38,
1139.25,
1178.98,
1179.93,
1192.3,
1256.44,
1262.44,
1279.23,
1305.15,
1333.1,
1352.08,
1358.08,
1424.95,
1440.82,
1442.82,
1444.82,
1478.9,
1490.71,
1513.45,
1557.74,
1571.06,
1577.06,
1602.16,
1604.16,
1619.85,
1640,
1650.19,
1699.92,
1713.6,
1800.33,
1806.1,
1849.47,
1855.39,
1861.09,
1874.62,
1878.49,
1899.38,
1901.38,
1927.67,
1956.4,
1960.4,
1962.4]
