18.0621s
18.1718s
28.1975s
31.3177s
34.8602s
39.7764s
45.8337s
71.8254s
83.801s
117.564s
125.425s
132.001s
137.354s
155.608s
164.439s
171.289s
171.915s
177.788s
180.219s
187.071s
188.053s
189.54s
216.506s
249.788s
250.514s
266.169s
267.041s
278.447s
286.759s
288.473s
299.883s
302.622s
322.1s
327.161s
349.217s
349.485s
361.656s
372.202s
399.798s
408.654s
440.47s
443.296s
459.214s
490.797s
500.451s
508.237s
530.751s
553.244s
553.293s
561.431s
561.575s
563.724s
575.437s
576.847s
587.713s
592.236s
600.341s
621.539s
626.928s
647.869s
655.24s
672.452s
678.157s
680.137s
683.44s
691.687s
710.487s
741.354s
743.689s
757.552s
760.581s
773.315s
777.488s
777.616s
793.325s
794.601s
799.382s
800.976s
813.913s
823.884s
839.053s
848.831s
852.41s
862.497s
875.47s
876.711s
877.564s
879.78s
895.958s
897.765s
898.577s
900.38s
904.244s
908.905s
914.448s
924.275s
943.344s
943.467s
956.176s
967.749s
970.023s
982.776s
985.133s
986.429s
987.807s
988.913s
993.463s
1003.12s
1005.16s
1008.51s
1011.58s
1015.92s
1041.53s
1042.72s
1078.38s
1085.44s
1086.19s
1092.15s
1099.83s
1108.48s
1117.21s
1122.31s
1130.8s
1139.12s
1156.96s
1173.13s
1185.3s
1186.19s
1193.09s
1199.21s
1210.23s
1212.55s
1218.03s
1223.09s
1256.85s
1260.75s
1274.35s
1276.87s
1287.94s
1289.53s
1316.85s
1328.59s
1330.26s
1338.21s
1339.98s
1342.75s
1343.9s
1383.99s
1392.96s
1394.04s
1403.63s
1408.84s
1410.78s
1412.35s
1412.35s
1412.72s
1418.88s
1420.47s
1428.16s
1429.24s
1439.42s
1441.23s
1447.03s
1474.09s
1482.48s
1488.16s
1496.37s
1497.68s
1507.13s
1511.9s
1519.39s
1525.88s
1530.73s
1547.42s
1575.04s
1591.77s
1608.15s
1621.22s
1640.95s
1641.08s
1645.68s
1658.76s
1666.18s
1690.25s
1692.13s
1699.04s
1707.33s
1719.03s
1719.23s
1721.17s
1730.3s
1745.51s
1751.02s
1753.38s
1759.4s
1760.54s
1773.98s
1795.7s
1811.48s
1817.53s
1823.62s
1825.44s
1825.95s
1826.01s
1839.96s
1856.77s
1857.35s
1898.24s
1901.91s
1904.4s
1921.71s
1923.3s
1948.78s
1953.98s
1955.38s
1958.97s
1962.44s
1966.79s
1995.23s
1997.63s
2008.84s
2019.38s
2021.98s
2036.86s
2050.11s
2060.66s
2068.01s
2077.55s
2087.02s
2089.99s
2105.84s
2125.95s
2128.39s
2136.48s
2147.1s
2165.99s
2211.9s
2213.74s
2234.57s
2239.61s
2240.13s
2251.92s
2256.09s
2275.64s
2301.07s
2330.48s
2344.65s
2345.79s
2355.56s
2357.75s
2370.2s
2375.75s
2391.93s
2402.8s
2425.88s
2437.89s
2442.83s
2450.15s
2458.46s
2465.87s
2483.38s
2489.84s
2495.75s
2521.22s
2525.6s
2531.44s
2538.64s
2558.6s
2563.75s
2564.06s
2572.21s
2588.96s
2602.65s
2603.4s
2604.15s
2625.57s
2629.46s
2642.83s
2643.32s
2647.3s
