[0.579318,
9.56327,
13.7617,
46.4108,
50.4108,
63.1535,
77.2711,
110.037,
111.302,
126.187,
134.187,
134.187,
140.881,
156.845,
162.807,
188.816,
192.816,
198.816,
214.124,
218.621,
268.162,
272.162,
277.342,
300.469,
330.379,
338.094,
381.943,
388.43,
402.173,
446.02,
467.822,
471.822,
483.48,
512.514,
522.058,
542.234,
574.351,
584.214,
604.37,
617.296,
630.513,
671.403,
712.21,
726.754,
763.534,
777.088,
785.995,
790.265,
818.503,
842.631,
850.786,
856.786,
856.786,
923.447,
950.146,
988.339,
990.873,
998.494,
1030.37,
1070.82,
1085.82,
1091.82,
1106.02,
1130.68,
1134.59,
1223.65,
1241.07,
1250.19,
1270.43,
1278.43,
1288.43,
1329.16,
1333.16,
1337.04,
1341.04,
1348.49,
1378.84,
1380.84,
1382.84,
1394.19,
1396.74,
1407.41,
1409.75,
1414.6,
1441.41,
1445.03,
1450.03,
1473.77,
1502.12,
1513.25,
1519.25,
1519.25,
1539.62,
1661.87,
1712.17,
1719.17,
1731.33,
1744.36,
1747.32,
1749.46,
1819.67,
1826.82,
1884.97,
1890.97,
1895.39,
1914.03,
1938.51,
1956.78,
1973.16,
1981.28,
1991.36]
