[9.56327,
29.7617,
49.7617,
59.7617,
65.7617,
75.7617,
83.7617,
107.888,
120.037,
128.187,
140.881,
162.059,
182.059,
202.059,
228.059,
244.059,
268.059,
278.059,
290.059,
294.059,
316.059,
334.059,
342.059,
352.059,
368.059,
396.059,
400.059,
416.059,
418.059,
426.059,
444.059,
462.059,
468.059,
476.059,
486.059,
504.059,
524.059,
528.059,
557.683,
585.683,
597.683,
603.683,
617.296,
638.572,
648.105,
671.403,
722.21,
730.21,
746.356,
765.785,
777.785,
801.785,
842.631,
856.786,
870.323,
893.819,
950.146,
974.146,
990.146,
1012.15,
1028.15,
1032.15,
1043.99,
1084.82,
1104.82,
1124.82,
1140.82,
1150.82,
1178.98,
1192.3,
1241.07,
1256.44,
1276.44,
1294.44,
1294.44,
1329.16,
1337.04,
1357.04,
1367.04,
1385.04,
1401.04,
1407.41,
1414.6,
1440.82,
1458.82,
1468.82,
1490.82,
1506.82,
1526.82,
1544.82,
1552.82,
1575.74,
1602.16,
1619.85,
1650.19,
1699.92,
1716.17,
1731.33,
1751.33,
1800.33,
1820.33,
1849.47,
1869.47,
1878.49,
1890.97,
1899.38,
1914.03,
1938.51,
1960.4,
1966.4,
1982.4]
