[7.08692,
63.0391,
83.0391,
107.868,
136.451,
173.733,
191.283,
218.184,
238.184,
256.184,
332.926,
367.757,
385.757,
395.757,
405.757,
413.757,
437.757,
451.757,
461.757,
471.757,
499.514,
515.514,
532.508,
548.508,
555.629,
603.356,
617.653,
629.653,
645.653,
659.653,
675.653,
681.653,
685.653,
699.653,
713.653,
737.653,
753.653,
773.653,
785.653,
795.653,
811.653,
819.653,
821.653,
839.653,
849.653,
849.653,
859.653,
874.524,
888.524,
914.524,
938.524,
944.524,
964.635,
988.56,
995.347,
1019.35,
1045.56,
1061.56,
1069.56,
1083.7,
1107.7,
1125.7,
1139.7,
1149.7,
1177.47,
1195.63,
1199.63,
1217.35,
1239.32,
1263.3,
1278.46,
1298.12,
1326.7,
1343.06,
1353.06,
1357.06,
1367.06,
1381.06,
1399.06,
1433.06,
1455.06,
1473.06,
1487.06,
1505.06,
1513.06,
1525.06,
1541.06,
1553.06,
1557.06,
1567.06,
1573.06,
1579.06,
1594.98,
1614.54,
1633.95,
1642.73,
1666.55,
1690.13,
1726.76,
1740.76,
1764.76,
1792.76,
1792.76,
1804.76,
1826.76,
1851.59,
1880.39,
1898.39,
1922.5,
1949.47,
1971.47,
1995.46]
