[34.4521,
49.3079,
89.4208,
94.0598,
112.086,
146.008,
158.554,
166.554,
173.733,
181.573,
216.344,
222.344,
226.344,
234.279,
269.415,
272.238,
284.086,
288.316,
307.916,
334.922,
344.908,
366.572,
388.782,
400.731,
402.731,
411.122,
414.789,
420.131,
444.805,
447.143,
464.344,
468.344,
482.698,
493.633,
497.633,
573.775,
587.841,
614.649,
640.417,
661.322,
671.279,
685.921,
703.276,
740.676,
746.676,
758.196,
780.903,
783.897,
789.757,
794.48,
802.734,
813.436,
817.509,
826.905,
834.905,
838.905,
844.327,
861.746,
890.487,
896.487,
904.683,
997.48,
1033.83,
1045.83,
1049.83,
1059.08,
1067.61,
1075.98,
1114.51,
1131.58,
1135.58,
1180.22,
1180.46,
1196.68,
1198.68,
1206.28,
1219.12,
1256.99,
1264.99,
1276.75,
1281.69,
1291.75,
1303.12,
1304.19,
1306.8,
1311.52,
1321.21,
1366.1,
1378.06,
1403.93,
1407.93,
1409.93,
1448.54,
1457.11,
1481.44,
1500.04,
1504.04,
1504.04,
1506.04,
1527.39,
1539.53,
1556.97,
1576.78,
1628.41,
1645.4,
1672.53,
1682.35,
1691.67,
1718.82,
1731.04,
1740.73,
1748.24,
1818.69,
1848.38,
1871.59,
1881.63,
1894.07,
1898.07,
1912.74,
1916.74,
1954.81,
1979.44,
1996.19]
