59.2581, 10
86.7286, 9
179.283, 3
205.267, 2
354.522, 6
362.522, 3
372.389, 3
401.411, 2
404.121, 3
426.616, 6
432.616, 5
434.616, 10
500.476, 7
509.978, 9
532.932, 5
597.027, 3
612.058, 2
617.192, 2
617.273, 5
627.931, 4
629.931, 8
673.937, 5
682.821, 4
700.456, 10
712.456, 8
716.456, 4
724.456, 8
732.456, 8
732.456, 8
748.151, 5
754.151, 1
768.425, 9
822.332, 5
832.126, 7
867.208, 10
881.569, 3
918.501, 10
988.56, 9
990.812, 5
1005.03, 9
1032.51, 7
1037.64, 8
1078.09, 2
1090.09, 5
1096.09, 2
1102.09, 10
1139.07, 6
1190.32, 6
1195.67, 2
1204.72, 7
1278.46, 7
1343.34, 5
1351.36, 5
1351.59, 2
1364.32, 7
1384.86, 10
1391.32, 3
1405.32, 7
1413.32, 7
1413.32, 8
1447.21, 5
1456.44, 1
1516.45, 3
1520.45, 2
1540.94, 1
1556.55, 6
1580.17, 3
1614.54, 2
1633.83, 5
1666.55, 1
1723.18, 6
1733.18, 1
1745.96, 6
1755.96, 1
1771.18, 1
1772.24, 2
1888.09, 8
1952.99, 7
1997.74, 7
